1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 20
1 14 24
1 20 24
2 3 6
2 4 10
2 6 11
2 10 22
2 11 19
2 19 33
2 22 37
2 33 37
3 5 9
3 6 13
3 9 17
3 13 23
3 17 31
3 23 38
3 31 38
4 7 16
4 10 18
4 16 35
4 18 32
4 32 51
4 35 49
4 49 51
5 8 15
5 9 21
5 15 29
5 21 36
5 29 49
5 36 55
5 49 55
6 11 27
6 13 25
6 25 47
6 27 53
6 47 55
6 51 53
6 51 55
7 12 28
7 16 30
7 28 29
7 29 31
7 30 50
7 31 66
7 50 66
8 14 26
8 15 34
8 26 35
8 34 54
8 35 37
8 37 67
8 54 67
9 17 43
9 21 39
9 33 47
9 33 67
9 39 63
9 43 47
9 63 67
10 18 44
10 22 40
10 38 53
10 38 66
10 40 53
10 44 57
10 57 66
11 19 45
11 20 32
11 20 60
11 27 48
11 32 45
11 48 61
11 60 61
12 17 19
12 17 46
12 19 64
12 20 46
12 28 34
12 34 65
12 64 65
13 23 41
13 24 36
13 24 60
13 25 52
13 36 41
13 52 56
13 56 60
14 22 23
14 22 42
14 23 59
14 24 42
14 26 30
14 30 65
14 59 65
15 29 61
15 34 44
15 38 59
15 38 63
15 44 45
15 45 59
15 61 63
16 30 39
16 33 57
16 33 64
16 35 56
16 39 41
16 41 64
16 56 57
17 19 62
17 31 62
17 43 52
17 46 71
17 52 71
18 24 42
18 24 50
18 32 63
18 42 43
18 43 52
18 44 52
18 50 63
19 33 64
19 44 45
19 44 68
19 62 68
20 21 46
20 21 54
20 24 60
20 32 73
20 54 73
21 36 57
21 39 48
21 40 46
21 40 48
21 54 57
22 23 58
22 37 58
22 40 48
22 42 68
22 48 68
23 38 59
23 39 41
23 39 71
23 58 71
24 36 70
24 50 70
25 28 34
25 28 58
25 34 52
25 37 58
25 37 61
25 47 50
25 50 61
26 27 30
26 27 62
26 35 71
26 45 55
26 45 71
26 55 70
26 62 70
27 30 48
27 31 56
27 31 62
27 53 54
27 54 56
28 29 68
28 41 51
28 41 68
28 51 73
28 58 73
29 31 72
29 48 61
29 48 68
29 49 72
30 39 48
30 47 50
30 47 65
31 38 66
31 56 72
32 39 63
32 39 71
32 45 71
32 51 73
33 37 67
33 47 75
33 57 75
34 44 52
34 53 54
34 53 65
35 37 69
35 49 69
35 52 56
35 52 71
36 41 68
36 44 57
36 44 68
36 55 70
37 61 69
38 53 74
38 63 74
40 43 49
40 43 65
40 46 69
40 49 69
40 53 65
41 51 74
41 64 74
42 43 72
42 62 67
42 62 68
42 67 73
42 72 73
43 47 65
43 49 72
45 55 75
45 59 75
46 58 66
46 58 71
46 66 70
46 69 70
47 55 75
49 51 55
50 61 63
50 66 70
51 53 74
54 56 57
54 67 73
56 60 72
57 66 75
58 66 75
58 73 75
59 60 64
59 60 72
59 64 65
59 72 75
60 61 69
60 64 69
62 67 74
62 70 74
63 67 74
64 69 74
69 70 74
72 73 75
