1 2 3
1 2 10
1 3 4
1 4 8
1 5 8
1 5 29
1 10 22
1 21 22
1 21 46
1 29 46
2 3 6
2 6 9
2 7 9
2 7 30
2 10 16
2 13 16
2 13 65
2 30 65
3 4 11
3 6 18
3 11 20
3 14 18
3 14 40
3 20 59
3 40 59
4 8 53
4 11 25
4 15 25
4 15 84
4 53 62
4 62 68
4 68 84
5 8 12
5 12 26
5 17 26
5 17 85
5 29 64
5 63 64
5 63 123
5 85 123
6 9 32
6 18 27
6 23 27
6 23 86
6 32 38
6 38 45
6 45 86
7 9 19
7 19 28
7 24 28
7 24 87
7 30 47
7 39 47
7 39 158
7 87 158
8 12 31
8 31 60
8 41 53
8 41 110
8 60 145
8 110 145
9 19 54
9 32 61
9 42 54
9 42 111
9 61 146
9 111 146
10 16 36
10 22 57
10 36 66
10 43 57
10 43 116
10 66 149
10 116 149
11 20 55
11 25 134
11 44 55
11 44 114
11 114 162
11 134 153
11 153 162
12 26 135
12 31 33
12 33 34
12 34 67
12 67 163
12 135 154
12 154 163
13 16 33
13 33 74
13 48 74
13 48 193
13 65 138
13 138 155
13 155 167
13 167 193
14 18 34
14 34 75
14 40 94
14 49 75
14 49 194
14 94 156
14 156 237
14 194 237
15 25 35
15 35 76
15 42 54
15 42 176
15 50 76
15 50 195
15 54 84
15 176 195
16 33 88
16 36 77
16 51 77
16 51 196
16 88 147
16 147 196
17 26 37
17 37 78
17 52 78
17 52 128
17 85 147
17 128 171
17 147 157
17 157 171
18 27 90
18 34 67
18 67 148
18 90 105
18 105 121
18 121 148
19 28 91
19 44 55
19 44 122
19 54 56
19 55 56
19 91 106
19 106 122
20 55 79
20 59 124
20 69 79
20 69 197
20 107 124
20 107 227
20 197 227
21 22 56
21 46 93
21 56 80
21 70 80
21 70 198
21 93 108
21 108 126
21 126 198
22 56 97
22 57 81
22 71 81
22 71 199
22 97 115
22 115 199
23 27 35
23 31 60
23 31 86
23 35 82
23 60 184
23 72 82
23 72 200
23 184 200
24 28 58
24 58 83
24 73 83
24 73 164
24 87 115
24 109 115
24 109 130
24 130 164
25 35 47
25 39 47
25 39 173
25 112 134
25 112 206
25 173 206
26 37 89
26 89 150
26 113 135
26 113 223
26 119 150
26 119 223
27 35 64
27 63 64
27 63 187
27 90 151
27 151 239
27 187 239
28 58 136
28 91 152
28 117 136
28 117 159
28 152 244
28 159 244
29 46 98
29 64 139
29 98 159
29 118 139
29 118 229
29 159 245
29 229 245
30 47 99
30 65 140
30 99 160
30 119 140
30 119 230
30 160 246
30 230 246
31 33 211
31 86 216
31 185 192
31 185 216
31 192 211
32 38 92
32 61 137
32 92 93
32 93 108
32 108 228
32 120 137
32 120 228
33 34 88
33 74 91
33 91 208
33 208 211
34 75 204
34 88 177
34 130 177
34 130 204
35 47 64
35 76 217
35 82 205
35 205 217
36 66 92
36 77 180
36 92 94
36 94 156
36 156 243
36 180 219
36 219 243
37 78 239
37 89 93
37 93 95
37 95 161
37 100 101
37 100 161
37 101 239
38 45 97
38 92 172
38 97 115
38 109 115
38 109 240
38 125 172
38 125 240
39 105 121
39 105 158
39 113 121
39 113 225
39 127 173
39 127 225
40 59 209
40 94 174
40 128 174
40 128 260
40 209 251
40 236 251
40 236 260
41 53 95
41 95 175
41 109 175
41 109 247
41 110 210
41 209 210
41 209 220
41 220 247
42 69 176
42 69 197
42 111 211
42 197 250
42 211 252
42 250 252
43 44 114
43 44 116
43 57 96
43 78 127
43 78 254
43 96 127
43 114 222
43 222 254
44 116 223
44 122 129
44 129 226
44 223 226
45 86 136
45 97 178
45 117 136
45 117 255
45 131 178
45 131 261
45 255 261
46 93 201
46 98 179
46 131 201
46 131 261
46 132 179
46 132 261
47 64 202
47 99 180
47 100 180
47 100 202
48 74 100
48 100 125
48 118 133
48 118 213
48 125 133
48 148 193
48 148 253
48 213 253
49 50 73
49 50 101
49 60 184
49 60 194
49 73 170
49 75 101
49 106 170
49 106 184
50 73 181
50 76 102
50 101 219
50 102 181
50 123 195
50 123 219
51 77 103
51 103 182
51 104 182
51 104 238
51 108 126
51 108 196
51 126 206
51 206 238
52 69 72
52 69 131
52 72 181
52 73 133
52 73 181
52 78 104
52 104 133
52 128 131
53 62 96
53 95 161
53 96 138
53 138 155
53 155 233
53 161 233
54 56 203
54 84 242
54 175 182
54 175 242
54 182 203
55 56 97
55 79 204
55 97 191
55 171 191
55 171 204
56 80 135
56 135 213
56 203 213
57 81 188
57 96 124
57 107 124
57 107 215
57 188 218
57 215 218
58 83 206
58 120 137
58 120 142
58 136 138
58 137 138
58 141 142
58 141 206
59 124 183
59 164 183
59 164 262
59 209 220
59 220 238
59 238 262
60 145 203
60 194 226
60 203 221
60 221 226
61 137 185
61 146 207
61 157 185
61 157 232
61 207 209
61 209 251
61 232 251
62 68 88
62 88 147
62 96 186
62 147 157
62 157 255
62 165 186
62 165 255
63 123 153
63 152 162
63 152 248
63 153 162
63 166 187
63 166 248
64 139 188
64 142 188
64 142 202
65 138 214
65 140 189
65 168 189
65 168 263
65 170 214
65 170 263
66 67 148
66 67 149
66 83 166
66 83 234
66 92 166
66 148 253
66 234 253
67 149 244
67 163 169
67 169 250
67 244 250
68 84 89
68 88 190
68 89 150
68 150 240
68 170 190
68 170 263
68 240 263
69 72 141
69 79 141
69 131 154
69 154 176
70 80 142
70 114 198
70 114 222
70 133 160
70 133 165
70 142 165
70 160 208
70 208 222
71 81 103
71 103 192
71 144 192
71 144 236
71 155 167
71 155 199
71 167 239
71 236 239
72 82 143
72 141 218
72 143 181
72 158 200
72 158 218
73 83 144
73 133 144
73 164 170
74 91 224
74 100 202
74 178 220
74 178 224
74 202 247
74 220 247
75 101 136
75 136 235
75 179 235
75 179 242
75 204 225
75 225 242
76 102 177
76 108 224
76 108 228
76 177 228
76 178 217
76 178 224
77 98 103
77 98 179
77 176 226
77 176 235
77 179 235
77 180 226
78 104 169
78 127 169
78 167 239
78 167 254
79 89 141
79 89 231
79 189 216
79 189 231
79 204 248
79 216 248
80 135 249
80 142 202
80 190 249
80 190 251
80 202 232
80 232 251
81 103 140
81 140 189
81 184 231
81 184 250
81 188 250
81 189 231
82 143 191
82 155 233
82 155 249
82 190 205
82 190 249
82 191 233
83 126 206
83 126 234
83 129 144
83 129 166
84 89 231
84 160 242
84 160 246
84 231 234
84 234 246
85 111 215
85 111 262
85 123 215
85 147 241
85 234 241
85 234 246
85 246 262
86 118 216
86 118 229
86 136 235
86 229 254
86 235 254
87 115 212
87 145 243
87 145 260
87 158 243
87 212 254
87 229 254
87 229 260
88 102 177
88 102 212
88 190 212
89 93 94
89 94 141
90 105 207
90 119 140
90 119 150
90 140 207
90 150 222
90 151 241
90 222 241
91 106 208
91 132 152
91 132 236
91 224 236
92 93 94
92 166 264
92 172 205
92 205 264
93 95 201
94 112 141
94 112 174
95 158 200
95 158 256
95 175 200
95 201 256
96 124 138
96 127 264
96 186 217
96 217 264
97 143 191
97 143 241
97 178 241
98 103 140
98 134 159
98 134 210
98 140 209
98 209 210
99 160 208
99 180 259
99 183 201
99 183 252
99 201 259
99 208 211
99 211 252
100 101 219
100 125 161
100 180 219
101 124 136
101 124 151
101 151 239
102 146 181
102 146 207
102 207 213
102 212 253
102 213 253
103 130 171
103 130 182
103 171 192
104 133 165
104 153 168
104 153 169
104 165 182
104 168 238
105 129 144
105 129 207
105 132 144
105 132 218
105 158 218
106 122 214
106 169 184
106 169 210
106 170 214
106 208 210
107 110 145
107 110 227
107 113 172
107 113 224
107 145 224
107 172 215
108 196 225
108 224 225
109 130 182
109 150 240
109 150 247
109 175 182
110 120 227
110 120 230
110 143 181
110 143 210
110 181 230
111 146 156
111 156 249
111 211 215
111 238 249
111 238 262
112 134 212
112 141 206
112 167 221
112 167 254
112 174 221
112 212 254
113 121 168
113 135 168
113 172 223
113 224 225
114 162 177
114 177 256
114 185 198
114 185 256
115 163 199
115 163 259
115 212 259
116 149 202
116 164 223
116 164 262
116 200 232
116 200 262
116 202 232
117 134 159
117 134 253
117 157 232
117 157 255
117 231 232
117 231 253
118 133 160
118 139 213
118 160 264
118 216 264
119 120 228
119 120 230
119 221 223
119 221 228
120 142 165
120 165 227
121 148 191
121 168 263
121 191 233
121 198 233
121 198 263
122 129 166
122 147 196
122 147 257
122 166 187
122 187 196
122 214 257
123 137 195
123 137 258
123 153 219
123 215 258
124 136 138
124 151 183
125 133 144
125 144 192
125 161 237
125 172 192
125 237 240
126 151 234
126 151 252
126 198 233
126 233 252
127 163 169
127 163 173
127 225 242
127 242 264
128 131 217
128 149 244
128 149 260
128 171 174
128 217 244
129 154 176
129 154 207
129 176 226
130 164 183
130 171 204
130 177 183
131 154 201
131 178 217
132 144 236
132 152 162
132 162 261
132 179 218
134 153 210
134 212 253
135 154 213
135 168 238
135 238 249
137 138 214
137 185 195
137 214 258
139 174 214
139 174 221
139 188 257
139 203 213
139 203 221
139 214 257
140 207 209
141 142 218
142 188 218
143 208 210
143 208 222
143 222 241
145 203 243
145 224 236
145 236 260
146 156 237
146 161 237
146 161 245
146 181 245
147 241 257
148 175 193
148 175 258
148 191 258
149 195 247
149 195 260
149 202 247
150 222 235
150 235 247
151 183 252
151 234 241
152 156 186
152 156 249
152 186 244
152 248 249
153 168 219
153 169 210
154 163 201
154 207 213
155 199 248
155 248 249
156 186 243
157 171 192
157 185 192
158 243 256
159 161 233
159 161 245
159 233 252
159 244 252
160 242 264
162 177 228
162 193 228
162 193 261
163 173 199
163 201 259
164 170 205
164 205 223
165 182 186
165 227 255
166 216 248
166 216 264
167 193 228
167 221 228
168 189 219
169 184 250
170 190 205
171 174 191
172 192 211
172 205 223
172 211 215
173 194 199
173 194 237
173 206 220
173 220 257
173 237 257
174 191 258
174 214 258
175 193 200
175 242 258
176 195 247
176 235 247
177 183 256
178 220 257
178 241 257
179 215 218
179 215 258
179 242 258
180 226 255
180 227 255
180 227 259
181 230 245
182 186 203
183 201 256
184 200 232
184 231 232
185 195 198
185 216 256
186 203 243
186 217 244
187 196 197
187 197 227
187 227 259
187 239 251
187 251 259
188 237 240
188 237 257
188 240 250
189 216 256
189 219 243
189 243 256
190 212 259
190 251 259
193 200 262
193 261 262
194 199 246
194 226 255
194 246 261
194 255 261
195 198 260
196 197 229
196 225 245
196 229 245
197 229 263
197 240 250
197 240 263
198 260 263
199 230 246
199 230 248
204 225 245
204 230 245
204 230 248
205 217 264
206 220 238
221 223 226
222 235 254
229 260 263
231 234 253
236 239 251
244 250 252
246 261 262
