1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 20
1 14 24
1 20 32
1 24 36
1 32 46
1 36 50
1 46 57
1 50 61
1 57 66
1 61 70
1 66 70
2 3 6
2 4 10
2 6 11
2 10 22
2 11 19
2 19 24
2 22 30
2 24 45
2 30 32
2 32 56
2 45 50
2 50 65
2 56 57
2 57 75
2 65 73
2 73 75
3 5 9
3 6 13
3 9 17
3 13 23
3 17 30
3 20 23
3 20 45
3 30 36
3 36 56
3 45 46
3 46 65
3 56 61
3 61 74
3 65 78
3 74 78
4 7 16
4 10 18
4 14 31
4 14 56
4 16 34
4 18 31
4 19 34
4 19 46
4 36 56
4 36 75
4 45 46
4 45 66
4 64 75
4 64 77
4 66 77
5 8 15
5 9 21
5 12 35
5 12 56
5 15 28
5 21 35
5 23 28
5 23 50
5 32 56
5 32 74
5 45 50
5 45 70
5 69 72
5 69 74
5 70 72
6 11 27
6 13 25
6 17 48
6 17 50
6 22 41
6 22 46
6 25 41
6 27 48
6 32 46
6 32 78
6 36 50
6 36 73
6 71 76
6 71 78
6 73 76
7 8 44
7 8 45
7 12 26
7 16 29
7 24 45
7 24 77
7 26 49
7 29 44
7 31 49
7 31 57
7 55 77
7 55 80
7 56 57
7 56 70
7 70 80
8 14 26
8 15 33
8 20 45
8 20 72
8 26 42
8 33 44
8 35 42
8 35 61
8 56 61
8 56 66
8 60 72
8 60 80
8 66 80
9 13 32
9 13 51
9 17 39
9 20 32
9 20 69
9 21 37
9 28 58
9 28 61
9 37 51
9 39 58
9 50 61
9 50 78
9 62 69
9 62 81
9 78 81
10 11 36
10 11 52
10 18 40
10 22 38
10 24 36
10 24 64
10 34 53
10 34 57
10 38 53
10 40 52
10 46 57
10 46 73
10 64 67
10 67 79
10 73 79
11 19 38
11 27 43
11 30 36
11 30 76
11 38 59
11 41 59
11 41 65
11 43 52
11 46 65
11 46 75
11 63 76
11 63 79
11 75 79
12 14 56
12 14 80
12 15 20
12 15 60
12 26 33
12 33 35
12 42 72
12 42 80
12 44 60
12 44 66
12 45 61
12 45 66
12 61 72
13 23 39
13 25 47
13 30 32
13 30 71
13 39 54
13 47 51
13 48 54
13 48 65
13 50 65
13 50 74
13 68 71
13 68 81
13 74 81
14 16 24
14 16 55
14 26 29
14 29 31
14 44 55
14 44 70
14 45 57
14 45 70
14 49 77
14 49 80
14 57 77
15 20 21
15 21 38
15 28 52
15 33 40
15 38 40
15 42 67
15 42 70
15 52 67
15 53 60
15 53 79
15 61 69
15 61 70
15 69 79
16 18 24
16 18 39
16 29 37
16 34 51
16 37 39
16 49 62
16 49 66
16 51 62
16 55 58
16 57 64
16 57 66
16 58 81
16 64 81
17 23 50
17 23 81
17 25 30
17 25 68
17 32 65
17 32 74
17 39 47
17 47 48
17 51 68
17 51 74
17 54 71
17 54 81
17 65 71
18 19 24
18 19 67
18 31 51
18 39 47
18 40 47
18 51 68
18 53 68
18 53 75
18 54 67
18 54 81
18 57 75
18 57 77
18 77 81
19 22 46
19 22 79
19 34 40
19 36 57
19 36 73
19 38 40
19 52 67
19 52 73
19 53 64
19 53 79
19 57 64
20 21 23
20 28 72
20 28 74
20 35 69
20 35 70
20 50 56
20 50 74
20 56 70
21 23 62
21 35 52
21 37 43
21 38 43
21 52 63
21 58 63
21 58 74
21 59 62
21 59 79
21 61 72
21 61 74
21 72 79
22 27 30
22 27 63
22 36 65
22 36 75
22 38 43
22 41 43
22 52 63
22 52 75
22 59 76
22 59 79
22 65 76
23 28 37
23 32 61
23 32 78
23 37 39
23 51 62
23 51 78
23 58 69
23 58 81
23 61 69
24 31 64
24 31 66
24 34 75
24 34 77
24 46 56
24 46 75
24 56 66
25 26 27
25 26 33
25 27 30
25 33 47
25 41 44
25 42 68
25 42 80
25 44 60
25 54 60
25 54 78
25 65 76
25 65 78
25 76 80
26 27 29
26 41 49
26 41 71
26 42 48
26 48 76
26 55 66
26 55 76
26 60 70
26 60 71
26 66 70
27 29 43
27 44 48
27 44 55
27 49 63
27 49 80
27 55 59
27 59 73
27 65 71
27 65 73
27 71 80
28 35 61
28 35 79
28 37 59
28 38 59
28 38 72
28 43 52
28 43 58
28 62 63
28 62 74
28 63 79
29 31 58
29 37 43
29 41 44
29 41 59
29 58 63
29 59 62
29 62 77
29 63 76
29 66 77
29 66 80
29 76 80
30 41 71
30 41 73
30 46 50
30 46 73
30 48 76
30 48 78
30 50 78
31 34 57
31 34 81
31 37 49
31 37 51
31 39 58
31 39 64
31 55 62
31 55 66
31 62 81
32 36 45
32 36 65
32 45 61
33 35 53
33 40 47
33 44 48
33 48 54
33 53 68
33 54 67
33 67 72
33 68 71
33 70 72
33 70 80
33 71 80
34 39 54
34 39 77
34 40 54
34 47 51
34 47 53
34 67 68
34 67 75
34 68 81
35 38 53
35 38 69
35 40 42
35 40 52
35 60 67
35 60 70
35 67 79
36 45 57
37 49 63
37 55 59
37 55 77
37 63 69
37 69 74
37 74 81
37 77 81
38 63 69
38 63 73
38 67 72
38 67 75
38 73 75
39 62 74
39 62 77
39 64 68
39 68 78
39 74 78
40 42 68
40 54 60
40 60 72
40 64 68
40 64 75
40 72 79
40 75 79
41 43 49
41 48 65
41 48 80
41 55 63
41 55 80
41 63 73
42 44 70
42 44 71
42 47 48
42 47 67
42 53 54
42 53 72
42 54 71
43 49 62
43 55 58
43 55 76
43 62 69
43 69 79
43 73 76
43 73 79
44 49 66
44 49 76
44 71 76
46 50 56
47 53 60
47 60 71
47 64 67
47 64 81
47 71 78
47 78 81
48 60 68
48 60 80
48 68 78
49 58 59
49 58 77
49 59 76
51 54 64
51 54 78
51 58 74
51 58 77
51 64 77
52 53 72
52 53 75
52 59 69
52 59 73
52 69 72
53 54 64
55 62 63
58 59 69
60 67 68
