1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 20
1 14 20
2 3 6
2 4 10
2 6 11
2 10 22
2 11 19
2 19 32
2 22 32
3 5 9
3 6 13
3 9 17
3 13 23
3 17 30
3 23 30
4 7 16
4 10 18
4 16 34
4 18 31
4 31 48
4 34 48
5 8 15
5 9 21
5 15 28
5 21 35
5 28 46
5 35 46
6 11 26
6 13 24
6 24 43
6 26 50
6 43 67
6 50 67
7 12 27
7 16 29
7 27 51
7 29 47
7 47 71
7 51 71
8 14 25
8 15 33
8 25 44
8 33 52
8 44 68
8 52 68
9 17 40
9 21 36
9 36 61
9 40 73
9 61 97
9 73 97
10 18 36
10 22 37
10 36 74
10 37 62
10 62 98
10 74 98
11 19 41
11 26 33
11 33 69
11 41 75
11 69 105
11 75 105
12 20 42
12 27 45
12 42 76
12 45 70
12 70 106
12 76 106
13 23 38
13 24 29
13 29 77
13 38 63
13 63 99
13 77 99
14 20 39
14 25 49
14 39 64
14 49 78
14 64 100
14 78 100
15 26 33
15 26 89
15 28 57
15 57 108
15 89 141
15 108 141
16 24 29
16 24 109
16 34 53
16 53 90
16 90 142
16 109 142
17 30 58
17 40 49
17 49 101
17 58 110
17 101 150
17 110 150
18 21 36
18 21 102
18 31 59
18 59 111
18 102 151
18 111 151
19 32 60
19 41 65
19 60 112
19 65 103
19 103 152
19 112 152
20 39 72
20 42 66
20 66 104
20 72 115
20 104 115
21 35 54
21 54 91
21 91 143
21 102 143
22 32 55
22 37 45
22 45 113
22 55 92
22 92 144
22 113 144
23 30 56
23 38 65
23 56 93
23 65 114
23 93 145
23 114 145
24 43 84
24 84 154
24 109 165
24 154 165
25 40 49
25 40 132
25 44 85
25 85 155
25 132 203
25 155 203
26 50 79
26 79 133
26 89 176
26 133 176
27 37 45
27 37 156
27 51 80
27 80 134
27 134 204
27 156 204
28 46 86
28 57 72
28 72 146
28 86 157
28 146 211
28 157 211
29 47 87
29 77 119
29 87 158
29 119 158
30 56 107
30 58 94
30 94 147
30 107 163
30 147 163
31 48 88
31 59 95
31 88 159
31 95 148
31 148 212
31 159 212
32 55 95
32 60 96
32 95 162
32 96 149
32 149 162
33 52 81
33 69 129
33 81 135
33 129 135
34 48 82
34 53 66
34 66 160
34 82 136
34 136 205
34 160 205
35 46 83
35 54 94
35 83 137
35 94 161
35 137 206
35 161 206
36 61 124
36 74 117
36 117 191
36 124 191
37 62 125
37 125 214
37 156 209
37 209 214
38 41 65
38 41 188
38 63 126
38 126 215
38 188 210
38 210 215
39 57 72
39 57 189
39 64 80
39 80 216
39 189 274
39 216 274
40 73 116
40 116 190
40 132 224
40 190 224
41 75 118
41 118 192
41 188 225
41 192 225
42 53 66
42 53 217
42 76 85
42 85 193
42 193 275
42 217 275
43 67 127
43 84 107
43 107 207
43 127 218
43 207 282
43 218 282
44 68 128
44 76 85
44 76 208
44 128 219
44 208 283
44 219 283
45 70 130
45 113 167
45 130 220
45 167 220
46 83 153
46 86 138
46 138 209
46 153 225
46 209 225
47 71 131
47 87 139
47 131 221
47 139 164
47 164 284
47 221 284
48 82 139
48 88 140
48 139 224
48 140 210
48 210 224
49 78 120
49 101 183
49 120 194
49 183 194
50 67 121
50 79 96
50 96 222
50 121 195
50 195 276
50 222 276
51 64 80
51 64 223
51 71 122
51 122 196
51 196 277
51 223 277
52 68 123
52 81 138
52 123 197
52 138 177
52 177 278
52 197 278
53 90 177
53 147 217
53 147 286
53 177 286
54 58 94
54 58 252
54 91 178
54 149 252
54 149 287
54 178 287
55 59 95
55 59 253
55 92 118
55 118 288
55 253 281
55 281 288
56 84 107
56 84 254
56 93 116
56 116 289
56 254 336
56 289 336
57 108 164
57 162 189
57 162 255
57 164 255
58 110 126
58 126 256
58 252 300
58 256 300
59 111 166
59 163 253
59 163 257
59 166 257
60 79 96
60 79 290
60 112 125
60 125 258
60 258 337
60 290 337
61 97 179
61 124 153
61 153 226
61 179 291
61 226 341
61 291 341
62 98 180
62 112 125
62 112 279
62 180 292
62 279 342
62 292 342
63 99 181
63 110 126
63 110 280
63 181 293
63 280 343
63 293 343
64 100 182
64 182 294
64 223 304
64 294 304
65 103 184
65 114 168
65 168 259
65 184 259
66 104 185
66 160 228
66 185 295
66 228 295
67 121 200
67 127 198
67 198 203
67 200 204
67 203 204
68 123 213
68 128 199
68 165 199
68 165 300
68 213 300
69 105 186
69 129 200
69 166 200
69 166 344
69 186 296
69 296 344
70 106 187
70 116 201
70 116 289
70 130 201
70 187 297
70 289 297
71 122 201
71 131 202
71 176 201
71 176 281
71 202 281
72 115 169
72 146 247
72 169 260
72 247 260
73 93 116
73 93 298
73 97 170
73 170 261
73 261 338
73 298 338
74 98 171
74 117 140
74 140 240
74 171 262
74 240 339
74 262 339
75 92 118
75 92 299
75 105 172
75 172 263
75 263 340
75 299 340
76 106 173
76 173 264
76 208 319
76 264 319
77 99 174
77 119 198
77 174 265
77 178 198
77 178 325
77 265 325
78 100 175
78 120 199
78 125 199
78 125 258
78 175 266
78 258 266
79 104 272
79 104 290
79 133 240
79 240 272
80 103 216
80 103 271
80 134 161
80 161 271
81 86 138
81 86 322
81 135 241
81 145 257
81 145 322
81 241 257
82 87 139
82 87 323
82 136 166
82 166 344
82 323 324
82 324 344
83 124 153
83 124 324
83 137 164
83 164 284
83 284 364
83 324 364
84 115 254
84 115 269
84 154 226
84 226 269
85 114 193
85 114 268
85 148 155
85 148 268
86 157 178
86 178 325
86 322 347
86 325 347
87 152 287
87 152 323
87 158 227
87 227 287
88 117 140
88 117 347
88 159 177
88 177 278
88 278 362
88 347 362
89 141 242
89 176 213
89 213 301
89 242 311
89 301 372
89 311 372
90 142 243
90 159 177
90 159 229
90 229 338
90 243 348
90 338 348
91 143 244
91 157 178
91 157 303
91 244 331
91 303 340
91 331 340
92 144 245
92 245 349
92 299 353
92 349 353
93 145 246
93 246 350
93 298 352
93 350 352
94 147 248
94 161 229
94 229 326
94 248 326
95 148 249
95 162 230
95 230 327
95 249 327
96 149 250
96 222 303
96 250 351
96 303 351
97 142 270
97 142 274
97 170 270
97 179 251
97 251 274
98 141 267
98 141 275
98 171 237
98 180 267
98 237 275
99 151 268
99 151 337
99 174 233
99 181 268
99 233 337
100 117 269
100 117 347
100 175 285
100 182 269
100 285 347
101 118 270
101 118 288
101 150 238
101 183 270
101 238 333
101 288 333
102 143 237
102 151 251
102 227 237
102 227 366
102 241 251
102 241 366
103 152 175
103 175 266
103 184 271
103 216 266
104 115 239
104 185 272
104 239 346
104 290 346
105 143 271
105 143 336
105 172 271
105 186 242
105 242 336
106 124 272
106 124 324
106 173 272
106 187 273
106 273 324
107 163 231
107 207 318
107 231 328
107 318 328
108 137 164
108 137 249
108 141 232
108 232 329
108 249 342
108 329 342
109 142 233
109 165 202
109 202 313
109 233 302
109 302 371
109 313 371
110 150 234
110 234 330
110 280 360
110 330 360
111 136 166
111 136 318
111 151 235
111 235 331
111 318 343
111 331 343
112 152 236
112 236 332
112 279 359
112 332 359
113 126 256
113 126 267
113 144 238
113 167 267
113 238 333
113 256 333
114 145 187
114 168 268
114 187 297
114 193 297
115 169 269
115 239 334
115 254 334
116 190 222
116 201 222
117 191 313
117 269 313
118 160 192
118 160 270
119 127 198
119 127 362
119 144 255
119 144 362
119 158 311
119 255 311
120 128 199
120 128 363
120 192 206
120 192 296
120 194 296
120 206 363
121 129 200
121 129 364
121 195 226
121 226 341
121 323 341
121 323 364
122 130 201
122 130 365
122 196 227
122 227 366
122 254 365
122 254 366
123 148 197
123 148 212
123 176 213
123 176 281
123 212 370
123 281 370
124 191 301
124 272 301
125 199 207
125 207 214
126 146 215
126 146 267
127 218 240
127 240 339
127 322 339
127 322 362
128 219 241
128 241 366
128 290 363
128 290 366
129 135 302
129 150 286
129 150 364
129 286 302
130 212 215
130 212 365
130 215 265
130 220 265
131 161 206
131 161 221
131 165 202
131 165 300
131 206 373
131 300 373
132 203 314
132 224 285
132 235 314
132 235 378
132 285 315
132 315 378
133 176 315
133 218 228
