1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 14
2 3 6
2 4 10
2 6 11
2 10 21
2 11 19
2 19 21
3 5 9
3 6 13
3 9 17
3 13 22
3 17 22
4 7 16
4 10 18
4 16 31
4 18 29
4 29 31
5 8 15
5 9 20
5 15 27
5 20 32
5 27 32
6 11 25
6 13 23
6 23 39
6 25 44
6 39 44
7 12 26
7 16 28
7 26 45
7 28 42
7 42 45
8 14 24
8 15 30
8 24 40
8 30 46
8 40 46
9 17 37
9 20 33
9 33 53
9 37 61
9 53 61
10 18 33
10 21 34
10 33 62
10 34 54
10 54 62
11 19 38
11 25 30
11 30 58
11 38 63
11 58 63
12 14 36
12 26 41
12 36 60
12 41 59
12 59 60
13 22 35
13 23 28
13 28 64
13 35 55
13 55 64
14 24 43
14 36 56
14 43 65
14 56 65
15 25 30
15 25 69
15 27 51
15 51 72
15 69 72
16 23 28
16 23 70
16 31 47
16 47 68
16 68 70
17 22 50
17 37 43
17 43 77
17 50 80
17 77 80
18 20 33
18 20 78
18 29 52
18 52 81
18 78 81
19 21 49
19 38 57
19 49 76
19 57 79
19 76 79
20 32 48
20 48 73
20 73 78
21 34 41
21 41 82
21 49 74
21 74 82
22 35 57
22 50 75
22 57 83
22 75 83
23 39 71
23 70 87
23 71 87
24 37 43
24 37 49
24 40 67
24 49 52
24 52 67
25 44 66
25 66 85
25 69 85
26 34 41
26 34 50
26 45 67
26 48 50
26 48 67
27 32 70
27 51 60
27 60 76
27 70 79
27 76 79
28 42 72
28 64 73
28 72 73
29 31 69
29 52 76
29 69 77
29 76 80
29 77 80
30 46 68
30 58 81
30 68 81
31 47 56
31 56 75
31 69 83
31 75 83
32 48 75
32 70 82
32 74 75
32 74 82
33 53 87
33 62 85
33 85 87
34 50 71
34 54 86
34 71 86
35 36 38
35 36 51
35 38 57
35 51 84
35 55 84
36 38 47
36 47 56
36 51 60
37 49 66
37 61 84
37 66 84
38 47 86
38 63 86
39 44 78
39 59 60
39 59 78
39 60 80
39 71 80
40 45 57
40 45 67
40 46 62
40 57 83
40 62 83
41 55 61
41 55 82
41 59 61
42 45 53
42 53 58
42 58 63
42 63 77
42 72 77
43 54 63
43 54 65
43 63 77
44 56 65
44 56 74
44 65 78
44 66 74
45 53 79
45 57 79
46 55 64
46 55 82
46 62 64
46 68 82
47 68 89
47 86 89
48 50 75
48 67 88
48 73 88
49 52 76
49 66 74
50 71 80
51 72 88
51 84 88
52 67 89
52 81 89
53 58 61
53 79 87
54 62 64
54 63 86
54 64 65
55 61 84
56 74 75
58 59 61
58 59 81
59 78 81
60 76 80
62 83 85
64 65 73
65 73 78
66 84 90
66 85 90
67 88 89
68 70 82
68 81 89
69 72 77
69 83 85
70 79 87
71 86 90
71 87 90
72 73 88
84 88 90
85 87 90
86 89 90
88 89 90
