1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 10
1 8 11
1 10 13
1 11 14
1 13 16
1 14 17
1 16 17
2 3 6
2 4 9
2 6 8
2 8 12
2 9 10
2 10 15
2 12 14
2 14 18
2 15 16
2 16 18
3 5 9
3 6 7
3 7 12
3 9 11
3 11 15
3 12 13
3 13 18
3 15 17
3 17 18
4 5 9
4 5 15
4 6 7
4 6 13
4 11 15
4 11 18
4 12 13
4 12 17
4 17 18
5 6 8
5 6 14
5 10 15
5 10 18
5 12 14
5 12 16
5 16 18
6 10 13
6 10 17
6 11 14
6 11 16
6 16 17
7 8 12
7 8 18
7 9 10
7 9 16
7 14 15
7 14 18
7 15 16
8 9 11
8 9 17
8 13 15
8 13 18
8 15 17
9 13 14
9 13 16
9 14 17
10 11 12
10 11 18
10 12 17
11 12 16
13 14 15
