1 73 145
1 73 163
1 91 145
1 91 155
1 104 163
1 104 203
1 124 155
1 124 181
1 134 181
1 134 203
2 75 150
2 75 152
2 85 152
2 85 185
2 108 150
2 108 165
2 122 165
2 122 197
2 128 185
2 128 197
3 78 146
3 78 175
3 80 146
3 80 164
3 88 175
3 88 205
3 96 164
3 96 195
3 118 195
3 118 205
4 76 148
4 76 158
4 82 158
4 82 199
4 86 148
4 86 179
4 100 193
4 100 199
4 112 179
4 112 193
5 79 151
5 79 186
5 95 151
5 95 162
5 97 186
5 97 191
5 110 171
5 110 191
5 140 162
5 140 171
6 74 147
6 74 180
6 101 180
6 101 216
6 103 147
6 103 173
6 126 189
6 126 216
6 138 173
6 138 189
7 77 151
7 77 167
7 79 149
7 79 151
7 94 167
7 94 189
7 114 149
7 114 159
7 126 159
7 126 189
8 74 147
8 74 157
8 84 157
8 84 183
8 92 147
8 92 153
8 110 171
8 110 183
8 132 153
8 132 171
9 80 164
9 80 204
9 90 204
9 90 209
9 98 164
9 98 168
9 100 199
9 100 209
9 135 168
9 135 199
10 83 174
10 83 214
10 86 148
10 86 174
10 88 205
10 88 214
10 106 170
10 106 205
10 127 148
10 127 170
11 73 163
11 73 196
11 89 187
11 89 196
11 102 154
11 102 163
11 122 165
11 122 187
11 142 154
11 142 165
12 85 152
12 85 161
12 111 152
12 111 169
12 113 161
12 113 202
12 124 181
12 124 202
12 143 169
12 143 181
13 80 146
13 80 156
13 89 156
13 89 187
13 100 187
13 100 193
13 113 146
13 113 161
13 120 161
13 120 193
14 76 148
14 76 154
14 102 154
14 102 177
14 107 148
14 107 169
14 118 177
14 118 205
14 143 169
14 143 205
15 79 186
15 79 198
15 89 186
15 89 196
15 113 198
15 113 202
15 126 202
15 126 216
15 129 196
15 129 216
16 103 147
16 103 169
16 111 169
16 111 207
16 133 147
16 133 154
16 140 171
16 140 207
16 142 154
16 142 171
17 84 157
17 84 185
17 85 185
17 85 192
17 114 159
17 114 192
17 115 155
17 115 157
17 124 155
17 124 159
18 77 167
18 77 212
18 104 163
18 104 167
18 108 165
18 108 212
18 132 153
18 132 165
18 137 153
18 137 163
19 73 145
19 73 176
19 83 145
19 83 174
19 90 176
19 90 209
19 116 174
19 116 197
19 122 197
19 122 209
20 75 152
20 75 168
20 81 152
20 81 170
20 98 168
20 98 211
20 106 170
20 106 181
20 134 181
20 134 211
21 74 180
21 74 194
21 83 194
21 83 214
21 90 180
21 90 204
21 110 191
21 110 214
21 130 191
21 130 204
22 95 151
22 95 170
22 117 151
22 117 168
22 127 170
22 127 208
22 135 168
22 135 189
22 138 189
22 138 208
23 79 149
23 79 166
23 90 149
23 90 176
23 98 166
23 98 211
23 110 183
23 110 211
23 129 176
23 129 183
24 81 170
24 81 207
24 92 147
24 92 170
24 94 189
24 94 207
24 116 174
24 116 189
24 123 147
24 123 174
25 84 183
25 84 215
25 86 179
25 86 215
25 88 175
25 88 183
25 114 149
25 114 179
25 119 149
25 119 175
26 82 178
26 82 199
26 92 153
26 92 178
26 94 167
26 94 199
26 96 153
26 96 164
26 139 164
26 139 167
27 77 182
27 77 212
27 80 182
27 80 204
27 88 212
27 88 214
27 114 192
27 114 204
27 120 192
27 120 214
28 115 157
28 115 199
28 121 148
28 121 157
28 127 148
28 127 153
28 135 177
28 135 199
28 137 153
28 137 177
29 78 175
29 78 210
29 104 203
29 104 210
29 108 150
29 108 175
29 112 179
29 112 203
29 144 150
29 144 179
30 82 155
30 82 158
30 91 155
30 91 188
30 96 188
30 96 195
30 105 158
30 105 185
30 128 185
30 128 195
31 75 150
31 75 160
31 97 160
31 97 191
31 101 150
31 101 180
31 134 191
31 134 203
31 141 180
31 141 203
32 91 145
32 91 162
32 95 162
32 95 201
32 128 197
32 128 201
32 131 145
32 131 173
32 138 173
32 138 197
33 86 174
33 86 190
33 100 207
33 100 209
33 111 190
33 111 207
33 113 174
33 113 198
33 119 198
33 119 209
34 98 154
34 98 164
34 106 178
34 106 205
34 109 164
34 109 196
34 129 196
34 129 205
34 133 154
34 133 178
35 76 158
35 76 184
35 97 158
35 97 186
35 101 184
35 101 216
35 118 195
35 118 216
35 136 186
35 136 195
36 78 146
36 78 173
36 93 146
36 93 162
36 103 173
36 103 213
36 112 193
36 112 213
36 140 162
36 140 193
37 73 196
37 73 206
37 84 196
37 84 215
37 92 178
37 92 206
37 116 202
37 116 215
37 124 178
37 124 202
38 99 149
38 99 152
38 111 152
38 111 167
38 119 149
38 119 165
38 139 167
38 139 211
38 142 165
38 142 211
39 80 156
39 80 182
39 95 182
39 95 201
39 97 156
39 97 160
39 118 177
39 118 201
39 135 160
39 135 177
40 107 148
40 107 173
40 120 193
40 120 214
40 121 148
40 121 180
40 131 173
40 131 214
40 141 180
40 141 193
41 74 157
41 74 200
41 89 156
41 89 157
41 102 177
41 102 200
41 126 159
41 126 177
41 130 156
41 130 159
42 77 151
42 77 169
42 87 151
42 87 161
42 107 169
42 107 208
42 120 161
42 120 171
42 132 171
42 132 208
43 83 161
43 83 194
43 85 161
43 85 172
43 115 187
43 115 194
43 122 187
43 122 208
43 127 172
43 127 208
44 102 163
44 102 168
44 117 168
44 117 212
44 125 163
44 125 204
44 130 181
44 130 204
44 143 181
44 143 212
45 78 198
45 78 210
45 79 166
45 79 198
45 94 207
45 94 210
45 96 166
45 96 188
45 140 188
45 140 207
46 105 158
46 105 183
46 123 147
46 123 179
46 129 183
46 129 216
46 133 147
46 133 158
