1 33 65
1 33 90
1 34 67
1 34 92
1 37 75
1 37 83
1 38 73
1 38 81
1 57 67
1 57 83
1 58 65
1 58 81
1 61 73
1 61 92
1 62 75
1 62 90
2 35 65
2 35 90
2 36 67
2 36 92
2 39 75
2 39 83
2 40 73
2 40 81
2 59 67
2 59 83
2 60 65
2 60 81
2 63 73
2 63 92
2 64 75
2 64 90
3 33 66
3 33 89
3 34 68
3 34 91
3 37 76
3 37 84
3 38 74
3 38 82
3 57 68
3 57 84
3 58 66
3 58 82
3 61 74
3 61 91
3 62 76
3 62 89
4 35 66
4 35 89
4 36 68
4 36 91
4 39 76
4 39 84
4 40 74
4 40 82
4 59 68
4 59 84
4 60 66
4 60 82
4 63 74
4 63 91
4 64 76
4 64 89
5 43 65
5 43 91
5 44 67
5 44 89
5 47 75
5 47 82
5 48 73
5 48 84
5 51 65
5 51 84
5 52 67
5 52 82
5 55 75
5 55 91
5 56 73
5 56 89
6 41 65
6 41 91
6 42 67
6 42 89
6 45 75
6 45 82
6 46 73
6 46 84
6 49 65
6 49 84
6 50 67
6 50 82
6 53 75
6 53 91
6 54 73
6 54 89
7 43 66
7 43 92
7 44 68
7 44 90
7 47 76
7 47 81
7 48 74
7 48 83
7 51 66
7 51 83
7 52 68
7 52 81
7 55 76
7 55 92
7 56 74
7 56 90
8 41 66
8 41 92
8 42 68
8 42 90
8 45 76
8 45 81
8 46 74
8 46 83
8 49 66
8 49 83
8 50 68
8 50 81
8 53 76
8 53 92
8 54 74
8 54 90
9 33 70
9 33 93
9 34 72
9 34 95
9 37 80
9 37 88
9 38 78
9 38 86
9 59 70
9 59 86
9 60 72
9 60 88
9 63 80
9 63 93
9 64 78
9 64 95
10 35 70
10 35 93
10 36 72
10 36 95
10 39 80
10 39 88
10 40 78
10 40 86
10 57 70
10 57 86
10 58 72
10 58 88
10 61 80
10 61 93
10 62 78
10 62 95
11 33 69
11 33 94
11 34 71
11 34 96
11 37 79
11 37 87
11 38 77
11 38 85
11 59 69
11 59 85
11 60 71
11 60 87
11 63 79
11 63 94
11 64 77
11 64 96
12 35 69
12 35 94
12 36 71
12 36 96
12 39 79
12 39 87
12 40 77
12 40 85
12 57 69
12 57 85
12 58 71
12 58 87
12 61 79
12 61 94
12 62 77
12 62 96
13 43 70
13 43 96
13 44 72
13 44 94
13 47 80
13 47 85
13 48 78
13 48 87
13 49 72
13 49 85
13 50 70
13 50 87
13 53 78
13 53 94
13 54 80
13 54 96
14 41 70
14 41 96
14 42 72
14 42 94
14 45 80
14 45 85
14 46 78
14 46 87
14 51 72
14 51 85
14 52 70
14 52 87
14 55 78
14 55 94
14 56 80
14 56 96
15 43 69
15 43 95
15 44 71
15 44 93
15 47 79
15 47 86
15 48 77
15 48 88
15 49 71
15 49 86
15 50 69
15 50 88
15 53 77
15 53 93
15 54 79
15 54 95
16 41 69
16 41 95
16 42 71
16 42 93
16 45 79
16 45 86
16 46 77
16 46 88
16 51 71
16 51 86
16 52 69
16 52 88
16 55 77
16 55 93
16 56 79
16 56 95
17 33 70
17 33 90
17 34 72
17 34 92
17 39 79
17 39 84
17 40 77
17 40 82
17 51 72
17 51 84
17 52 70
17 52 82
17 53 77
17 53 92
17 54 79
17 54 90
18 35 70
18 35 90
18 36 72
18 36 92
18 37 79
18 37 84
18 38 77
18 38 82
18 49 72
18 49 84
18 50 70
18 50 82
18 55 77
18 55 92
18 56 79
18 56 90
19 33 69
19 33 89
19 34 71
19 34 91
19 39 80
19 39 83
19 40 78
19 40 81
19 51 71
19 51 83
19 52 69
19 52 81
19 53 78
19 53 91
19 54 80
19 54 89
20 35 69
20 35 89
20 36 71
20 36 91
20 37 80
20 37 83
20 38 78
20 38 81
20 49 71
20 49 83
20 50 69
20 50 81
20 55 78
20 55 91
20 56 80
20 56 89
21 43 70
21 43 91
21 44 72
21 44 89
21 45 79
21 45 81
21 46 77
21 46 83
21 59 70
21 59 83
21 60 72
21 60 81
21 61 79
21 61 91
21 62 77
21 62 89
22 41 70
22 41 91
22 42 72
22 42 89
22 47 79
22 47 81
22 48 77
22 48 83
22 57 70
22 57 83
22 58 72
22 58 81
22 63 79
22 63 91
22 64 77
22 64 89
23 43 69
23 43 92
23 44 71
23 44 90
23 45 80
23 45 82
23 46 78
23 46 84
23 59 69
23 59 84
23 60 71
23 60 82
23 61 80
23 61 92
23 62 78
23 62 90
24 41 69
24 41 92
24 42 71
24 42 90
24 47 80
24 47 82
24 48 78
24 48 84
24 57 69
24 57 84
24 58 71
24 58 82
24 63 80
24 63 92
24 64 78
24 64 90
25 35 65
25 35 94
25 36 67
25 36 96
25 37 76
25 37 88
25 38 74
25 38 86
25 51 65
25 51 86
25 52 67
25 52 88
25 53 76
25 53 94
25 54 74
25 54 96
26 33 65
26 33 94
26 34 67
26 34 96
26 39 76
26 39 88
26 40 74
26 40 86
26 49 65
26 49 86
26 50 67
26 50 88
26 55 76
26 55 94
26 56 74
26 56 96
27 35 66
27 35 93
27 36 68
27 36 95
27 37 75
27 37 87
27 38 73
27 38 85
27 51 66
27 51 85
27 52 68
27 52 87
27 53 75
27 53 93
27 54 73
27 54 95
28 33 66
28 33 93
28 34 68
28 34 95
28 39 75
28 39 87
28 40 73
28 40 85
28 49 66
28 49 85
28 50 68
28 50 87
28 55 75
28 55 93
28 56 73
28 56 95
29 41 65
29 41 95
29 42 67
29 42 93
29 47 76
29 47 85
29 48 74
29 48 87
29 59 67
29 59 85
29 60 65
29 60 87
29 61 74
29 61 93
29 62 76
29 62 95
30 43 65
30 43 95
30 44 67
30 44 93
30 45 76
30 45 85
30 46 74
30 46 87
30 57 67
30 57 85
30 58 65
30 58 87
30 63 74
30 63 93
30 64 76
30 64 95
31 41 66
31 41 96
31 42 68
31 42 94
31 47 75
31 47 86
31 48 73
31 48 88
31 59 68
31 59 86
31 60 66
31 60 88
31 61 73
31 61 94
31 62 75
31 62 96
32 43 66
32 43 96
32 44 68
32 44 94
32 45 75
32 45 86
32 46 73
32 46 88
32 57 68
32 57 86
32 58 66
32 58 88
32 63 73
32 63 94
32 64 75
