1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 14
2 3 6
2 4 10
2 6 11
2 10 20
2 11 18
2 18 20
3 5 9
3 6 13
3 9 16
3 13 21
3 16 21
4 7 15
4 10 17
4 15 16
4 16 21
4 17 21
5 8 15
5 9 19
5 15 20
5 18 19
5 18 20
6 11 17
6 12 14
6 12 17
6 13 19
6 14 19
7 9 11
7 9 12
7 11 18
7 15 22
7 18 22
8 10 13
8 10 14
8 13 21
8 15 23
8 21 23
9 11 16
9 12 23
9 19 23
10 13 20
10 14 22
10 17 22
11 16 24
11 17 24
12 17 21
12 21 23
13 19 24
13 20 24
14 18 19
14 18 22
15 16 20
15 22 23
16 20 24
17 22 24
19 23 24
22 23 24
