1 4 7
1 4 13
1 7 10
1 10 16
1 13 28
1 16 25
1 25 35
1 28 37
1 35 47
1 37 41
1 41 50
1 47 59
1 50 59
2 6 18
2 6 39
2 9 27
2 9 30
2 12 15
2 12 34
2 15 40
2 18 46
2 27 58
2 30 49
2 34 49
2 39 58
2 40 46
3 5 26
3 5 42
3 8 36
3 8 38
3 11 29
3 11 48
3 14 17
3 14 51
3 17 60
3 26 51
3 29 60
3 36 42
3 38 48
4 7 19
4 13 22
4 17 27
4 17 56
4 19 40
4 22 27
4 32 38
4 32 62
4 38 40
4 56 71
4 62 71
5 9 24
5 9 37
5 15 16
5 15 21
5 16 61
5 21 31
5 24 55
5 26 70
5 31 55
5 37 70
5 42 61
6 8 25
6 8 33
6 14 41
6 14 57
6 18 33
6 20 23
6 20 63
6 23 72
6 25 63
6 39 57
6 41 72
7 10 31
7 19 34
7 23 26
7 23 68
7 26 34
7 29 39
7 29 44
7 31 39
7 44 74
7 68 74
8 12 21
8 12 28
8 21 22
8 22 43
8 25 73
8 28 67
8 33 43
8 36 67
8 38 73
9 11 35
9 11 45
9 20 32
9 20 69
9 24 30
9 27 45
9 32 75
9 35 75
9 37 69
10 14 30
10 14 53
10 16 43
10 20 36
10 20 66
10 30 43
10 31 46
10 36 46
10 53 77
10 66 77
11 13 18
11 13 65
11 18 33
11 19 33
11 19 52
11 29 76
11 35 76
11 45 52
11 48 65
12 15 21
12 17 47
12 17 54
12 28 64
12 32 44
12 32 64
12 34 54
12 44 78
12 47 78
13 18 55
13 20 42
13 20 54
13 22 49
13 28 55
13 42 49
13 54 80
13 65 80
14 17 79
14 19 24
14 19 64
14 24 30
14 41 79
14 51 53
14 57 64
15 16 52
15 23 52
15 23 56
15 29 50
15 29 66
15 40 66
15 50 81
15 56 81
16 25 52
16 32 48
16 32 57
16 43 58
16 48 58
16 57 80
16 61 80
17 27 45
17 31 45
17 31 63
17 47 79
17 54 63
17 56 60
18 26 59
18 26 62
18 44 53
18 44 55
18 46 62
18 53 81
18 59 81
19 24 67
19 33 61
19 34 61
19 40 67
19 52 83
19 64 83
20 23 82
20 32 82
20 36 42
20 54 63
20 66 69
21 22 53
21 31 65
21 35 53
21 35 68
21 41 62
21 41 65
21 62 84
21 68 84
22 27 53
22 29 57
22 29 69
22 43 83
22 49 70
22 57 70
22 69 83
23 26 51
23 28 45
23 28 51
23 45 52
23 56 82
23 68 72
24 25 44
24 25 71
24 44 55
24 50 54
24 50 67
24 54 84
24 71 84
25 35 63
25 44 60
25 49 52
25 49 60
25 71 73
26 34 54
26 43 54
26 43 75
26 59 70
26 62 75
27 36 50
27 36 74
27 50 72
27 53 61
27 58 74
27 61 72
28 37 64
28 45 77
28 51 58
28 55 58
28 67 77
29 39 57
29 44 60
29 50 76
29 66 69
30 38 59
30 38 68
30 43 56
30 49 68
30 56 65
30 59 78
30 65 78
31 39 65
31 45 73
31 46 73
31 55 83
31 63 83
32 38 48
32 44 82
32 57 64
32 62 75
33 37 56
33 37 74
33 43 56
33 47 61
33 47 66
33 66 84
33 74 84
34 41 48
34 41 69
34 48 77
34 49 77
34 61 73
34 69 73
35 40 51
35 40 63
35 47 75
35 51 53
35 68 76
36 46 62
36 50 67
36 52 62
36 52 78
36 74 78
37 41 69
37 46 60
37 46 64
37 56 60
37 70 74
38 40 66
38 55 66
38 55 72
38 59 73
38 68 72
39 42 47
39 42 71
39 47 75
39 58 71
39 65 67
39 67 75
40 46 80
40 51 80
40 63 70
40 67 70
41 48 65
41 50 72
41 62 79
42 47 61
42 49 68
42 64 68
42 64 81
42 71 81
43 54 76
43 58 76
43 75 83
44 53 82
44 74 78
45 57 59
45 57 84
45 59 73
45 77 84
46 60 80
46 64 76
46 73 76
47 59 78
47 66 79
48 58 74
48 63 74
48 63 81
48 77 81
49 52 79
49 60 77
49 70 79
50 54 76
50 59 81
51 58 71
51 69 71
51 69 78
51 78 80
52 62 79
52 78 83
53 61 82
53 77 81
54 80 84
55 58 79
55 66 79
55 72 83
56 65 82
56 71 81
57 59 70
57 80 84
58 76 79
60 72 75
60 72 80
60 75 77
61 72 80
61 73 82
62 71 84
63 70 74
63 81 83
64 68 76
64 81 83
65 67 82
65 78 80
66 77 84
67 70 82
67 75 77
68 74 84
69 71 73
69 78 83
70 79 82
72 75 83
73 76 82
76 79 82
