1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 20
1 14 23
1 20 23
2 3 6
2 4 10
2 6 11
2 10 21
2 11 19
2 19 29
2 21 32
2 29 32
3 5 9
3 6 13
3 9 17
3 13 22
3 17 27
3 22 33
3 27 33
4 7 16
4 10 18
4 16 30
4 18 28
4 28 41
4 30 45
4 41 45
5 8 15
5 9 18
5 15 26
5 18 31
5 26 39
5 31 46
5 39 46
6 11 15
6 13 16
6 15 42
6 16 37
6 37 56
6 42 60
6 56 60
7 12 25
7 13 16
7 13 40
7 25 43
7 39 43
7 39 57
7 40 57
8 11 15
8 11 44
8 14 24
8 24 38
8 38 45
8 44 61
8 45 61
9 10 18
9 10 52
9 17 24
9 24 58
9 52 67
9 56 58
9 56 67
10 21 25
10 25 53
10 52 64
10 53 60
10 60 64
11 19 34
11 34 59
11 41 59
11 41 62
11 44 62
12 20 36
12 21 25
12 21 44
12 27 54
12 27 55
12 36 55
12 44 54
13 22 34
13 34 54
13 40 63
13 46 54
13 46 63
14 17 24
14 17 40
14 23 35
14 32 55
14 32 59
14 35 55
14 40 59
15 26 35
15 35 63
15 42 51
15 51 67
15 63 67
16 30 36
16 36 62
16 37 49
16 49 64
16 62 64
17 27 47
17 29 53
17 29 69
17 40 53
17 47 69
18 28 48
18 31 47
18 47 57
18 48 61
18 57 61
19 20 38
19 20 68
19 22 34
19 22 52
19 29 51
19 38 52
19 51 68
20 23 50
20 30 31
20 30 36
20 31 68
20 38 50
21 32 48
21 33 58
21 33 68
21 44 58
21 48 68
22 23 43
22 23 69
22 33 49
22 43 52
22 49 69
23 26 28
23 26 35
23 28 69
23 43 50
24 38 50
24 48 50
24 48 51
24 51 66
24 58 66
25 43 50
25 47 49
25 47 50
25 49 65
25 53 65
26 28 37
26 33 37
26 33 68
26 39 62
26 62 68
27 31 42
27 31 47
27 33 66
27 42 55
27 54 66
28 32 37
28 32 48
28 41 67
28 67 69
29 30 42
29 30 69
29 32 65
29 42 51
29 53 65
30 31 42
30 45 63
30 63 69
31 46 64
31 64 68
32 37 55
32 59 65
33 37 49
33 58 66
34 35 36
34 35 66
34 36 65
34 54 66
34 59 65
35 36 55
35 63 71
35 66 71
36 62 70
36 65 70
37 55 57
37 56 57
38 45 53
38 46 52
38 46 54
38 53 54
39 43 58
39 44 58
39 44 62
39 46 71
39 57 71
40 45 53
40 45 63
40 56 57
40 56 59
41 43 52
41 43 59
41 45 70
41 52 67
41 62 70
42 55 61
42 60 61
43 58 59
44 54 60
44 60 61
45 61 70
46 52 64
46 63 71
47 49 69
47 50 71
47 57 71
48 50 70
48 51 68
48 61 70
49 64 72
49 65 72
50 70 71
51 66 72
51 67 72
53 54 60
55 57 61
56 58 59
56 60 72
56 67 72
60 64 72
62 64 68
63 67 69
65 70 72
66 71 72
70 71 72
