1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 20
1 14 24
1 20 32
1 24 37
1 32 45
1 37 51
1 45 54
1 51 58
1 54 62
1 58 65
1 62 67
1 65 69
1 67 69
2 3 6
2 4 10
2 6 11
2 10 22
2 11 19
2 19 31
2 22 35
2 31 44
2 35 49
2 44 55
2 47 60
2 47 61
2 49 60
2 53 55
2 53 65
2 61 67
2 65 71
2 67 71
3 5 9
3 6 13
3 9 17
3 13 23
3 17 29
3 23 36
3 29 43
3 36 50
3 42 56
3 42 61
3 43 56
3 50 59
3 57 59
3 57 62
3 61 69
3 62 71
3 69 71
4 7 16
4 10 18
4 16 34
4 18 30
4 29 34
4 29 43
4 30 36
4 33 53
4 33 64
4 36 50
4 41 58
4 41 63
4 43 64
4 50 63
4 53 69
4 58 71
4 69 71
5 8 15
5 9 21
5 15 27
5 21 30
5 27 35
5 28 57
5 28 64
5 30 31
5 31 44
5 35 49
5 44 66
5 46 54
5 46 66
5 49 64
5 54 71
5 57 67
5 67 71
6 11 26
6 13 25
6 20 27
6 20 32
6 24 34
6 24 37
6 25 34
6 26 27
6 32 63
6 37 66
6 38 47
6 38 66
6 39 42
6 39 63
6 42 67
6 47 69
6 67 69
7 12 15
7 15 48
7 16 28
7 19 31
7 19 48
7 21 41
7 21 56
7 23 28
7 23 49
7 31 56
7 41 65
7 46 51
7 46 68
7 49 60
7 51 71
7 60 68
7 65 71
8 14 16
8 15 33
8 16 40
8 18 46
8 18 60
8 19 33
8 19 43
8 23 36
8 23 40
8 36 60
8 41 45
8 41 70
8 43 56
8 45 71
8 46 62
8 56 70
8 62 71
9 12 20
9 12 40
9 17 25
9 20 55
9 21 38
9 22 37
9 22 38
9 25 40
9 26 28
9 26 55
9 28 62
9 37 51
9 39 59
9 39 70
9 51 70
9 59 67
9 62 67
10 14 24
10 14 48
10 17 32
10 17 39
10 18 39
10 22 26
10 24 59
10 25 33
10 25 59
10 26 48
10 32 45
10 33 65
10 38 55
10 38 68
10 45 68
10 55 69
10 65 69
11 14 41
11 14 50
11 16 38
11 16 45
11 17 29
11 17 52
11 18 19
11 18 52
11 26 41
11 29 45
11 33 60
11 33 72
11 38 61
11 50 59
11 59 72
11 60 69
11 61 69
12 13 44
12 13 46
12 15 42
12 30 36
12 30 40
12 35 42
12 35 43
12 36 44
12 37 57
12 37 71
12 43 64
12 46 58
12 57 70
12 58 71
12 64 70
13 15 39
13 15 51
13 21 23
13 21 52
13 22 35
13 22 52
13 25 46
13 28 56
13 28 72
13 35 51
13 39 61
13 44 55
13 55 72
13 56 67
13 61 67
14 16 47
14 29 47
14 29 49
14 30 31
14 30 48
14 31 50
14 32 53
14 32 71
14 41 54
14 49 64
14 53 68
14 54 71
14 64 68
15 18 25
15 18 54
15 25 42
15 26 66
15 26 68
15 27 38
15 33 39
15 38 48
15 51 58
15 54 62
15 58 68
15 62 66
16 21 26
16 21 58
16 25 63
16 25 70
16 26 47
16 28 38
16 34 39
16 39 40
16 45 54
16 54 70
16 58 65
16 63 65
17 24 44
17 24 53
17 25 53
17 27 35
17 27 52
17 32 35
17 39 57
17 44 66
17 47 50
17 47 72
17 50 67
17 57 67
17 66 72
18 19 54
18 21 64
18 21 72
18 25 53
18 28 30
18 28 52
18 39 46
18 47 60
18 47 72
18 53 65
18 64 65
19 24 34
19 24 43
19 32 36
19 32 63
19 33 47
19 34 48
19 36 54
19 47 69
19 49 58
19 49 69
19 58 68
19 63 68
20 22 50
20 22 57
20 23 27
20 23 49
20 24 61
20 24 71
20 29 31
20 29 55
20 31 56
20 49 50
20 51 57
20 51 71
20 56 66
20 61 66
21 23 58
21 26 57
21 30 33
21 33 52
21 38 41
21 42 56
21 42 72
21 57 62
21 62 64
22 26 57
22 29 34
22 29 37
22 34 52
22 38 53
22 42 44
22 42 72
22 44 69
22 50 63
22 53 69
22 63 72
23 27 40
23 28 42
23 31 37
23 31 58
23 37 66
23 42 67
23 43 54
23 43 67
23 54 70
23 66 70
24 35 36
24 35 59
24 36 60
24 43 44
24 45 53
24 45 71
24 60 63
24 61 63
25 33 46
25 34 41
25 40 41
25 42 61
25 57 59
25 57 70
25 61 63
26 27 46
26 28 41
26 46 48
26 47 61
26 53 55
26 53 68
26 61 66
27 37 56
27 37 61
27 38 61
27 40 52
27 44 59
27 44 62
27 46 62
27 56 70
27 59 72
27 70 72
28 30 62
28 33 64
28 33 72
28 38 57
28 41 58
28 42 52
28 56 58
29 31 45
29 36 65
29 36 67
29 37 49
29 47 59
29 55 63
29 59 67
29 63 65
30 33 65
30 40 48
30 43 51
30 43 65
30 45 49
30 45 68
30 49 62
30 51 70
30 68 70
31 35 62
31 35 69
31 37 50
31 45 64
31 58 60
31 60 69
31 62 64
32 34 60
32 34 61
32 35 43
32 36 44
32 37 61
32 37 71
32 43 60
32 44 59
32 53 59
33 39 53
33 46 54
33 47 52
33 54 60
34 39 61
34 41 65
34 48 52
34 50 55
34 50 65
34 55 72
34 60 68
34 68 72
35 36 51
35 42 55
35 55 69
35 59 66
35 62 66
36 51 64
36 54 56
36 56 67
36 64 65
37 49 56
37 50 55
37 55 57
38 41 47
38 46 66
38 46 68
38 48 53
38 55 57
39 40 57
39 41 63
39 41 70
39 42 46
39 53 59
40 41 54
40 48 52
40 51 57
40 51 64
40 54 56
40 56 66
40 64 68
40 66 72
40 68 72
41 45 47
42 44 51
42 46 51
42 52 55
43 44 51
43 50 65
43 50 67
43 54 60
44 49 62
44 49 69
45 47 50
45 48 53
45 48 64
45 49 50
46 48 58
47 52 59
48 58 60
48 60 63
48 63 72
48 64 70
48 70 72
49 56 58
52 55 63
52 59 66
52 63 68
52 66 70
52 68 70
