1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 20
1 14 23
1 20 23
2 3 6
2 4 10
2 6 11
2 10 21
2 11 19
2 19 29
2 21 32
2 29 32
3 5 9
3 6 13
3 9 17
3 13 22
3 17 27
3 22 33
3 27 33
4 7 16
4 10 18
4 16 30
4 18 28
4 28 41
4 30 45
4 41 45
5 8 15
5 9 18
5 15 26
5 18 31
5 26 39
5 31 46
5 39 46
6 11 15
6 13 16
6 15 42
6 16 37
6 37 56
6 42 63
6 56 63
7 12 25
7 13 16
7 13 40
7 25 43
7 40 59
7 43 64
7 59 64
8 11 15
8 11 44
8 14 24
8 24 38
8 38 57
8 44 65
8 57 65
9 10 18
9 10 52
9 17 24
9 24 60
9 52 71
9 60 85
9 71 85
10 21 25
10 25 53
10 52 68
10 53 76
10 68 76
11 19 34
11 34 61
11 44 66
11 61 86
11 66 86
12 20 36
12 21 25
12 21 58
12 36 55
12 55 87
12 58 81
12 81 87
13 22 34
13 34 54
13 40 67
13 54 77
13 67 77
14 17 24
14 17 62
14 23 35
14 35 55
14 55 78
14 62 88
14 78 88
15 26 35
15 35 82
15 42 51
15 51 93
15 82 93
16 30 36
16 36 72
16 37 49
16 49 97
16 72 97
17 27 47
17 47 75
17 62 89
17 75 109
17 89 109
18 28 48
18 31 47
18 47 73
18 48 83
18 73 83
19 22 34
19 22 79
19 29 51
19 51 74
19 74 110
19 79 104
19 104 110
20 23 50
20 30 36
20 30 80
20 38 50
20 38 108
20 80 105
20 105 108
21 32 48
21 48 74
21 58 90
21 74 98
21 90 98
22 33 49
22 49 75
22 75 99
22 79 111
22 99 111
23 26 35
23 26 84
23 43 50
23 43 100
23 84 112
23 100 112
24 38 50
24 50 106
24 60 70
24 70 118
24 106 118
25 43 50
25 50 94
25 53 69
25 69 124
25 94 124
26 39 66
26 66 96
26 84 113
26 96 138
26 113 138
27 31 47
27 31 101
27 33 70
27 54 70
27 54 137
27 101 132
27 132 137
28 32 48
28 32 102
28 41 71
28 71 95
28 95 139
28 102 133
28 133 139
29 32 69
29 42 51
29 42 103
29 53 69
29 53 136
29 103 112
29 112 136
30 45 67
30 67 95
30 80 114
30 95 125
30 114 125
31 46 68
31 68 96
31 96 126
31 101 140
31 126 140
32 61 69
32 61 127
32 102 132
32 127 132
33 37 49
33 37 107
33 60 70
33 60 128
33 105 107
33 105 128
34 54 70
34 61 69
34 69 119
34 70 134
34 119 134
35 36 55
35 36 120
35 82 92
35 92 145
35 120 145
36 72 91
36 91 146
36 120 146
37 56 59
37 59 121
37 107 141
37 121 162
37 141 162
38 57 89
38 89 123
38 108 142
38 123 163
38 142 163
39 44 66
39 44 129
39 46 92
39 73 92
39 73 161
39 111 129
39 111 161
40 45 67
40 45 130
40 56 59
40 56 122
40 122 164
40 130 159
40 159 164
41 45 91
41 52 71
41 52 131
41 72 91
41 72 160
41 88 131
41 88 160
42 63 65
42 65 121
42 103 143
42 121 152
42 143 152
43 64 90
43 90 122
43 100 142
43 122 153
43 142 153
44 63 65
44 63 123
44 123 154
44 129 165
44 154 165
45 83 91
45 83 155
45 104 130
45 104 155
46 52 68
46 52 135
46 81 135
46 81 156
46 82 92
46 82 156
47 49 75
47 49 147
47 73 92
47 92 148
47 147 148
48 51 74
48 51 149
48 83 91
48 91 148
48 148 149
49 97 115
49 115 146
49 146 147
50 94 116
50 106 117
50 116 117
51 93 115
51 115 145
51 145 149
52 131 169
52 135 166
52 166 169
53 76 81
53 81 135
53 135 185
53 136 167
53 167 185
54 77 104
54 104 130
54 130 186
54 137 168
54 168 186
55 78 113
55 87 114
55 113 151
55 114 150
55 150 151
56 63 115
56 90 122
56 90 183
56 93 115
56 93 183
57 62 89
57 62 157
57 65 117
57 86 117
57 86 184
57 140 157
57 140 184
58 64 90
58 64 158
58 76 81
58 76 150
58 150 187
58 158 182
58 182 187
59 64 116
59 65 121
59 65 179
59 94 116
59 94 179
60 85 88
60 88 131
60 128 168
60 131 174
60 168 174
61 86 111
61 111 129
61 127 167
61 129 175
61 167 175
62 85 88
62 85 151
62 151 176
62 157 188
62 176 188
63 89 123
63 89 177
63 97 115
63 97 177
64 77 116
64 77 178
64 133 158
64 133 178
65 106 117
65 106 179
66 68 96
66 68 170
66 86 117
66 117 119
66 119 170
67 71 95
67 71 171
67 77 116
67 116 134
67 134 171
68 76 144
68 124 144
68 124 170
69 117 119
69 117 144
69 124 144
70 116 134
70 116 144
70 118 144
71 85 144
71 118 144
71 118 171
72 97 105
72 105 107
72 107 174
72 160 168
72 168 174
73 83 132
73 102 132
73 102 175
73 161 167
73 167 175
74 98 133
74 110 143
74 133 158
74 143 172
74 158 172
75 99 141
75 109 140
75 140 157
75 141 173
75 157 173
76 85 144
76 85 193
76 114 150
76 114 193
77 79 104
77 79 172
77 143 172
77 143 178
78 84 113
78 84 180
78 88 146
78 109 146
78 109 199
78 165 180
78 165 199
79 86 111
79 86 173
79 172 200
79 173 191
79 191 200
80 87 114
80 87 181
80 97 105
80 97 163
80 163 201
80 181 198
80 198 201
81 87 145
81 120 145
81 120 156
82 93 112
82 103 112
82 103 185
82 156 167
82 167 185
83 101 132
83 101 186
83 155 168
83 168 186
84 93 112
84 93 153
84 153 192
84 180 198
84 192 198
85 113 151
85 113 193
86 141 173
86 141 184
87 98 145
87 98 194
87 159 181
87 159 194
88 120 146
88 120 160
89 109 146
89 146 147
89 147 177
90 98 145
90 145 149
90 149 183
91 92 115
91 92 148
91 115 146
92 115 145
93 142 153
93 142 183
94 112 124
94 112 136
94 136 152
94 143 152
94 143 179
95 125 159
95 139 169
95 159 181
95 169 189
95 181 189
96 126 166
96 138 165
96 165 180
96 166 190
96 180 190
97 142 163
97 142 177
98 102 133
98 102 189
98 169 189
98 169 194
99 107 141
99 107 195
99 110 148
99 110 207
99 111 148
99 164 195
99 164 207
100 108 142
100 108 196
100 112 124
100 124 138
100 138 212
100 188 196
100 188 212
101 109 140
101 109 190
101 186 205
101 190 204
101 204 205
102 175 205
102 189 211
102 205 211
103 110 143
103 110 197
103 185 192
103 192 211
103 197 211
104 110 148
104 148 149
104 149 155
105 106 118
105 106 128
105 108 118
106 128 162
106 141 162
106 141 179
107 174 201
107 195 204
107 201 204
108 118 125
108 125 206
108 182 196
108 182 206
109 166 190
109 166 199
110 154 197
110 154 207
111 147 148
111 147 161
113 124 138
113 124 170
113 170 193
114 118 125
114 118 171
114 171 193
116 117 144
119 126 137
119 126 140
119 132 134
119 132 137
119 140 170
120 156 169
120 160 166
120 166 169
121 152 154
121 154 197
121 162 164
121 164 195
121 195 197
122 153 182
122 162 164
122 162 202
122 182 196
122 196 202
123 152 154
123 152 203
123 163 188
123 188 196
123 196 203
125 130 159
125 130 202
125 162 202
125 162 206
126 135 166
126 135 208
126 137 215
126 139 208
126 139 215
127 132 134
127 134 139
127 136 167
127 136 209
127 139 215
127 187 209
127 187 215
128 137 168
128 137 210
128 162 206
128 200 206
128 200 210
129 138 165
129 138 203
129 175 191
129 191 209
129 203 209
130 186 200
130 200 210
130 202 210
131 139 169
131 139 208
131 174 176
131 176 210
131 208 210
133 134 139
133 134 171
133 171 178
135 185 187
135 187 209
135 208 209
136 152 212
136 191 209
136 191 212
137 176 210
137 176 215
138 152 203
138 152 212
140 170 184
141 179 184
142 177 183
143 178 179
147 154 161
147 154 165
147 165 177
149 155 164
149 159 164
149 159 183
150 151 198
150 180 198
150 180 213
150 185 187
150 185 213
151 174 176
151 174 214
151 181 198
151 181 214
153 158 182
153 158 213
153 185 192
153 185 213
154 161 207
155 160 168
155 160 204
155 164 207
155 201 204
155 201 207
156 161 167
156 161 211
156 169 194
156 194 205
156 205 211
157 163 188
157 163 214
157 173 204
157 195 204
157 195 214
158 172 211
158 197 211
158 197 213
159 183 194
160 166 199
160 199 205
160 204 205
161 192 207
161 192 211
163 174 201
163 174 214
165 177 199
170 176 184
170 176 188
170 188 193
171 178 187
171 182 187
171 182 193
172 186 200
172 186 216
172 189 211
172 189 216
173 175 191
173 175 216
