1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 20
1 14 24
1 20 24
2 3 6
2 4 10
2 6 11
2 10 22
2 11 19
2 19 33
2 22 36
2 33 36
3 5 9
3 6 13
3 9 17
3 13 23
3 17 31
3 23 37
3 31 37
4 7 16
4 10 18
4 16 29
4 18 32
4 29 53
4 32 50
4 50 53
5 8 15
5 9 21
5 15 29
5 21 35
5 29 48
5 35 54
5 48 54
6 11 27
6 13 25
6 25 35
6 27 32
6 32 74
6 35 69
6 69 74
7 12 28
7 16 30
7 17 28
7 17 63
7 30 49
7 49 72
7 63 72
8 14 26
8 15 34
8 22 26
8 22 58
8 34 52
8 52 75
8 58 75
9 17 42
9 19 42
9 19 65
9 21 38
9 38 52
9 52 88
9 65 88
10 18 43
10 22 39
10 23 39
10 23 59
10 43 49
10 49 95
10 59 95
11 12 44
11 12 45
11 19 44
11 27 46
11 45 92
11 46 70
11 70 92
12 20 45
12 28 47
12 44 93
12 47 71
12 71 93
13 14 40
13 14 41
13 23 40
13 25 51
13 41 96
13 51 70
13 70 96
14 24 41
14 26 47
14 40 97
14 47 73
14 73 97
15 29 61
15 31 61
15 31 81
15 34 55
15 55 73
15 73 108
15 81 108
16 29 56
16 30 62
16 36 56
16 36 80
16 62 71
16 71 111
16 80 111
17 28 78
17 31 63
17 42 66
17 66 89
17 78 89
18 20 60
18 20 64
18 32 64
18 43 67
18 60 109
18 67 90
18 90 109
19 33 65
19 42 100
19 44 68
19 68 91
19 91 100
20 24 60
20 34 45
20 34 79
20 64 110
20 79 110
21 24 57
21 24 60
21 35 57
21 38 67
21 60 112
21 67 89
21 89 112
22 26 83
22 36 58
22 39 68
22 68 90
22 83 90
23 37 59
23 39 104
23 40 66
23 66 94
23 94 104
24 30 41
24 30 85
24 57 113
24 85 113
25 33 80
25 33 82
25 35 82
25 51 62
25 62 94
25 80 123
25 94 123
26 47 76
26 48 80
26 48 83
26 76 85
26 80 111
26 85 111
27 32 77
27 37 77
27 37 81
27 46 55
27 55 91
27 81 124
27 91 124
28 47 84
28 53 78
28 53 81
28 79 84
28 79 108
28 81 108
29 48 53
29 56 87
29 61 86
29 86 87
30 41 99
30 49 85
30 51 62
30 51 86
30 86 99
31 37 81
31 51 63
31 51 102
31 61 117
31 102 117
32 50 74
32 64 87
32 77 107
32 87 107
33 36 80
33 43 65
33 43 101
33 82 113
33 101 113
34 45 105
34 46 55
34 46 87
34 52 79
34 87 105
35 54 69
35 57 86
35 82 107
35 86 107
36 46 58
36 46 106
36 56 117
36 106 117
37 38 59
37 38 103
37 77 110
37 103 110
38 43 67
38 43 107
38 52 103
38 59 116
38 107 116
39 50 81
39 50 104
39 68 84
39 81 124
39 84 106
39 106 124
40 60 69
40 60 112
40 66 98
40 69 97
40 98 103
40 103 112
41 58 59
41 58 96
41 59 95
41 64 95
41 64 99
42 54 80
42 54 100
42 66 76
42 76 102
42 80 123
42 102 123
43 49 101
43 65 121
43 107 121
44 60 74
44 60 109
44 68 98
44 74 93
44 98 101
44 101 109
45 57 88
45 57 105
45 63 65
45 63 92
45 65 88
46 58 115
46 70 106
46 87 115
47 66 68
47 66 76
47 68 84
47 71 73
48 53 67
48 54 80
48 67 119
48 83 104
48 104 119
49 72 95
49 85 89
49 89 94
49 94 101
50 53 81
50 62 74
50 62 118
50 97 104
50 97 118
51 63 114
51 70 102
51 86 114
52 75 88
52 79 90
52 90 91
52 91 103
53 67 122
53 78 100
53 100 122
54 55 69
54 55 120
54 93 100
54 93 120
55 69 125
55 73 120
55 91 125
56 65 72
56 65 121
56 72 117
56 87 105
56 105 122
56 121 122
57 86 114
57 88 113
57 105 120
57 114 120
58 59 75
58 82 96
58 82 115
59 61 75
59 61 116
60 69 74
61 75 117
61 86 99
61 99 119
61 116 119
62 71 118
62 74 127
62 94 127
63 65 72
63 77 92
63 77 114
64 87 115
64 95 110
64 99 118
64 115 118
66 68 98
66 89 94
67 89 119
67 90 122
68 90 91
69 83 97
69 83 125
70 71 73
70 71 106
70 73 102
70 92 96
71 93 111
71 106 118
72 75 117
72 75 126
72 84 95
72 84 126
73 97 108
73 102 120
74 78 93
74 78 127
75 76 88
75 76 126
76 85 126
76 88 128
76 102 128
77 92 110
77 107 121
77 114 127
77 121 127
78 89 112
78 93 100
78 112 114
78 114 127
79 84 126
79 90 122
79 108 110
79 122 126
82 96 113
82 107 116
82 115 125
82 116 125
83 90 109
83 97 104
83 109 115
83 115 125
84 95 129
84 106 129
85 89 119
85 111 113
85 119 126
86 87 107
88 96 113
88 96 128
91 100 124
91 103 125
92 95 110
92 95 129
92 96 98
92 98 129
93 105 111
93 105 120
94 101 127
94 104 123
96 98 128
97 99 108
97 99 118
98 101 129
98 103 128
99 108 130
99 119 130
100 121 122
100 121 124
101 109 113
101 127 129
102 117 123
102 120 128
103 110 112
103 125 128
104 116 119
104 116 123
105 111 131
105 122 131
106 117 124
106 118 129
108 110 112
108 112 130
109 111 113
109 111 131
109 115 131
112 114 130
114 120 130
115 118 131
116 123 132
116 125 132
117 123 124
118 129 131
119 126 130
120 128 130
121 124 132
121 127 132
122 126 131
123 124 132
125 128 132
126 130 131
127 129 132
128 130 132
129 131 132
130 131 132
