1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 14
2 3 6
2 4 10
2 6 11
2 10 21
2 11 19
2 19 21
3 5 9
3 6 13
3 9 17
3 13 22
3 17 22
4 7 16
4 10 18
4 16 31
4 18 29
4 29 31
5 8 15
5 9 20
5 15 27
5 20 32
5 27 32
6 11 25
6 13 23
6 23 40
6 25 46
6 40 46
7 12 26
7 16 28
7 26 47
7 28 32
7 32 47
8 14 24
8 15 30
8 24 41
8 29 30
8 29 41
9 17 37
9 20 33
9 33 46
9 37 62
9 46 62
10 18 38
10 21 34
10 34 56
10 38 40
10 40 56
11 19 39
11 25 42
11 31 42
11 31 63
11 39 63
12 14 36
12 22 43
12 22 61
12 26 43
12 36 61
13 22 35
13 23 44
13 27 44
13 27 57
13 35 57
14 19 45
14 19 58
14 24 45
14 36 58
15 27 53
15 30 48
15 48 62
15 53 75
15 62 75
16 28 54
16 31 49
16 49 72
16 54 56
16 56 72
17 21 59
17 21 74
17 22 52
17 37 59
17 52 74
18 29 55
18 38 60
18 47 60
18 47 76
18 55 76
19 21 51
19 39 45
19 51 58
20 32 50
20 33 60
20 41 60
20 41 73
20 50 73
21 34 59
21 51 74
22 35 43
22 52 61
23 40 69
23 44 54
23 54 63
23 63 88
23 69 88
24 41 70
24 45 64
24 64 75
24 70 89
24 75 89
25 42 48
25 46 65
25 48 57
25 57 85
25 65 85
26 43 71
26 47 66
26 66 86
26 71 72
26 72 86
27 32 68
27 44 53
27 57 68
28 32 50
28 44 54
28 44 61
28 50 90
28 61 90
29 30 55
29 31 67
29 41 67
30 42 48
30 42 58
30 55 87
30 58 87
31 42 49
31 63 67
32 47 68
33 38 60
33 38 74
33 46 65
33 65 92
33 74 92
34 56 82
34 59 71
34 71 76
34 76 95
34 82 95
35 43 77
35 57 83
35 77 88
35 83 96
35 88 96
36 58 84
36 61 78
36 78 89
36 84 86
36 86 89
37 59 64
37 62 79
37 64 73
37 73 93
37 79 93
38 40 69
38 69 91
38 74 91
39 45 77
39 63 80
39 77 85
39 80 94
39 85 94
40 46 81
40 56 81
41 60 70
41 67 73
42 49 84
42 58 84
43 45 59
43 45 77
43 59 71
44 53 78
44 61 78
45 59 64
46 62 81
47 60 66
47 68 76
48 57 83
48 62 79
48 79 83
49 72 79
49 79 93
49 84 90
49 90 93
50 73 80
50 80 94
50 90 92
50 92 94
51 58 87
51 74 92
51 87 95
51 92 94
51 94 95
52 61 90
52 74 91
52 90 93
52 91 96
52 93 96
53 75 82
53 78 87
53 82 95
53 87 95
54 56 82
54 63 80
54 80 82
55 76 83
55 83 96
55 87 91
55 91 96
56 72 81
57 68 85
60 66 70
62 75 81
63 67 88
64 73 80
64 75 82
64 80 82
65 66 85
65 66 86
65 84 86
65 84 92
66 70 77
66 77 85
67 73 93
67 88 96
67 93 96
68 76 95
68 85 94
68 94 95
69 70 88
69 70 89
69 78 89
69 78 91
70 77 88
71 72 79
71 76 83
71 79 83
72 81 86
75 81 89
78 87 91
81 86 89
84 90 92
