1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 19
1 14 21
1 19 27
1 21 28
1 27 35
1 28 37
1 35 42
1 37 42
2 3 6
2 4 10
2 6 11
2 10 17
2 11 14
2 14 26
2 17 19
2 19 33
2 26 34
2 33 43
2 34 39
2 39 45
2 43 45
3 5 9
3 6 13
3 9 17
3 12 13
3 12 26
3 17 21
3 21 32
3 26 36
3 32 41
3 36 40
3 40 44
3 41 44
4 7 16
4 8 18
4 8 33
4 10 18
4 11 16
4 11 27
4 27 32
4 30 36
4 30 47
4 32 38
4 33 36
4 38 47
5 7 20
5 7 32
5 8 15
5 9 20
5 13 15
5 13 28
5 28 33
5 31 34
5 31 46
5 32 34
5 33 38
5 38 46
6 9 24
6 9 34
6 10 22
6 10 36
6 11 24
6 13 22
6 27 30
6 27 34
6 28 31
6 28 36
6 30 48
6 31 48
7 12 25
7 16 20
7 18 25
7 18 35
7 23 43
7 23 46
7 26 35
7 26 41
7 32 43
7 41 46
8 14 23
8 15 18
8 20 23
8 20 37
8 25 41
8 25 47
8 26 37
8 26 43
8 33 41
8 43 47
9 15 29
9 15 41
9 17 29
9 19 39
9 19 41
9 20 24
9 25 37
9 25 48
9 34 37
9 39 48
10 16 29
10 16 43
10 17 29
10 18 22
10 21 40
10 21 43
10 23 35
10 23 48
10 35 36
10 40 48
11 14 23
11 16 24
11 21 35
11 21 39
11 22 23
11 22 39
11 27 40
11 29 40
11 29 47
11 35 47
12 13 25
12 15 38
12 15 44
12 19 31
12 20 31
12 20 42
12 26 38
12 33 34
12 33 42
12 34 44
13 15 22
13 19 37
13 19 40
13 24 25
13 24 40
13 28 39
13 29 39
13 29 46
13 37 46
14 16 38
14 16 45
14 18 30
14 18 42
14 21 30
14 26 38
14 32 36
14 32 42
14 36 45
15 16 42
15 16 48
15 18 29
15 22 23
15 23 38
15 41 42
15 44 48
16 20 29
16 24 25
16 25 38
16 42 43
16 45 48
17 19 31
17 21 30
17 22 31
17 22 45
17 24 30
17 24 44
17 27 28
17 27 45
17 28 44
18 22 25
18 24 45
18 24 46
18 29 30
18 35 45
18 42 46
19 27 40
19 32 36
19 32 37
19 33 41
19 36 39
20 22 44
20 22 47
20 23 24
20 29 31
20 37 44
20 42 47
21 28 39
21 32 43
21 33 34
21 33 35
21 34 40
22 25 31
22 39 44
22 45 47
23 24 30
23 30 43
23 35 38
23 46 48
24 40 45
24 44 46
25 31 41
25 37 38
25 47 48
26 27 28
26 27 43
26 28 41
26 34 37
26 35 36
27 30 43
27 32 34
27 35 45
28 31 41
28 33 36
28 37 44
29 30 39
29 31 40
29 46 47
30 36 39
30 47 48
31 34 40
31 46 48
32 37 38
32 41 42
33 35 38
33 42 43
34 39 44
35 42 47
36 40 45
37 42 46
38 46 47
39 45 48
40 44 48
41 44 46
43 45 47
