1 2 3
1 2 21
1 3 20
1 13 43
1 13 51
1 20 43
1 21 51
2 3 30
2 6 34
2 6 42
2 21 42
2 30 34
3 12 33
3 12 60
3 20 33
3 30 60
4 10 14
4 10 19
4 12 14
4 12 50
4 17 19
4 17 66
4 50 66
5 6 7
5 6 31
5 7 15
5 15 29
5 18 29
5 18 67
5 31 67
6 7 45
6 31 42
6 34 45
7 15 22
7 17 22
7 17 80
7 45 80
8 9 11
8 9 16
8 11 13
8 13 61
8 16 18
8 18 81
8 61 81
9 11 25
9 16 38
9 23 35
9 23 38
9 25 35
10 14 24
10 19 36
10 24 39
10 26 36
10 26 39
11 13 32
11 25 27
11 27 87
11 32 87
12 14 44
12 33 44
12 50 60
13 32 43
13 51 61
14 24 27
14 27 94
14 44 94
15 22 57
15 28 54
15 28 57
15 29 54
16 18 48
16 38 40
16 40 100
16 48 100
17 19 47
17 22 47
17 66 80
18 29 48
18 67 81
19 36 40
19 40 109
19 47 109
20 33 75
20 41 72
20 41 75
20 43 72
21 42 90
21 51 74
21 52 74
21 52 90
22 47 99
22 53 57
22 53 99
23 35 76
23 38 70
23 70 112
23 76 113
23 112 113
24 27 63
24 39 58
24 58 114
24 63 114
25 27 63
25 35 53
25 53 119
25 63 119
26 36 77
26 39 71
26 71 120
26 77 97
26 97 120
27 87 94
28 54 92
28 57 89
28 89 111
28 92 98
28 98 111
29 48 110
29 54 58
29 58 110
30 34 91
30 59 73
30 59 91
30 60 73
31 42 103
31 56 67
31 56 68
31 68 103
32 43 104
32 49 69
32 49 87
32 69 104
33 44 105
33 70 75
33 70 105
34 45 106
34 71 91
34 71 106
35 53 96
35 76 121
35 96 121
36 40 84
36 77 122
36 84 122
37 50 66
37 50 88
37 66 101
37 69 88
37 69 128
37 83 101
37 83 128
38 40 84
38 70 129
38 84 129
39 58 85
39 71 130
39 85 130
40 100 109
41 72 107
41 75 102
41 86 95
41 86 107
41 95 102
42 76 90
42 76 103
43 72 77
43 77 104
44 62 78
44 62 94
44 78 105
45 55 79
45 55 80
45 79 106
46 61 81
46 61 93
46 64 108
46 64 123
46 78 93
46 78 123
46 81 108
47 64 82
47 64 99
47 82 109
48 65 83
48 65 100
48 83 110
49 68 69
49 68 127
49 82 115
49 82 127
49 87 115
50 60 116
50 88 116
51 61 117
51 74 89
51 89 117
52 65 83
52 65 118
52 74 101
52 83 101
52 90 118
53 57 96
53 99 119
54 58 85
54 85 131
54 92 131
55 79 93
55 80 107
55 86 107
55 86 132
55 93 132
56 67 102
56 68 88
56 88 134
56 95 102
56 95 134
57 89 135
57 96 135
58 110 114
59 64 82
59 64 108
59 73 108
59 82 115
59 91 115
60 73 92
60 92 116
61 93 117
62 65 118
62 65 124
62 78 79
62 79 124
62 94 118
63 86 95
63 86 114
63 95 119
64 99 123
65 100 124
66 80 125
66 101 125
67 81 126
67 102 126
68 69 88
68 103 127
69 104 128
70 75 112
70 105 129
71 91 120
71 106 130
72 77 97
72 97 136
72 107 136
73 92 98
73 98 137
73 108 137
74 89 111
74 101 139
74 111 139
75 102 140
75 112 140
76 90 113
76 103 121
77 104 122
78 79 93
78 105 123
79 106 124
80 107 125
81 108 126
82 109 127
83 110 128
84 98 111
84 98 122
84 111 129
85 112 113
85 112 130
85 113 131
86 114 132
87 94 133
87 115 133
88 116 134
89 117 135
90 113 141
90 118 141
91 115 144
91 120 144
92 116 131
93 117 132
94 118 133
95 119 134
96 97 120
96 97 121
96 120 135
97 121 136
98 122 137
99 119 143
99 123 143
100 109 138
100 124 138
101 125 139
102 126 140
103 121 145
103 127 145
104 122 146
104 128 146
105 123 147
105 129 147
106 124 148
106 130 148
107 125 136
108 126 137
109 127 138
110 114 142
110 128 142
111 129 139
112 130 140
113 131 141
114 132 142
115 133 144
116 131 149
116 134 149
117 132 150
117 135 150
118 133 141
119 134 143
120 135 144
121 136 145
122 137 146
123 143 147
124 138 148
125 136 151
125 139 151
126 137 152
126 140 152
127 138 145
128 142 146
129 139 147
130 140 148
131 141 149
132 142 150
133 141 153
133 144 153
134 143 149
135 144 150
136 145 151
137 146 152
138 145 156
138 148 156
139 147 151
140 148 152
141 149 153
142 146 154
142 150 154
143 147 155
143 149 155
144 150 153
145 151 156
146 152 154
147 151 155
148 152 156
149 153 155
150 153 154
151 155 156
152 154 156
153 154 155
154 155 156
