1 49 97
1 49 130
1 62 111
1 62 138
1 68 120
1 68 130
1 71 115
1 71 138
1 82 97
1 82 115
1 93 111
1 93 120
2 53 107
2 53 132
2 60 102
2 60 140
2 65 113
2 65 132
2 78 127
2 78 140
2 83 102
2 83 113
2 91 107
2 91 127
3 57 103
3 57 134
3 58 101
3 58 139
3 70 114
3 70 139
3 72 122
3 72 134
3 81 103
3 81 114
3 94 101
3 94 122
4 54 109
4 54 143
4 56 105
4 56 129
4 66 117
4 66 129
4 77 119
4 77 143
4 85 105
4 85 119
4 92 109
4 92 117
5 51 106
5 51 142
5 59 98
5 59 144
5 73 116
5 73 144
5 74 124
5 74 142
5 84 98
5 84 124
5 87 106
5 87 116
6 50 108
6 50 131
6 61 100
6 61 136
6 67 121
6 67 136
6 75 125
6 75 131
6 95 100
6 95 125
6 96 108
6 96 121
7 51 105
7 51 129
7 59 109
7 59 143
7 73 119
7 73 143
7 74 117
7 74 129
7 84 109
7 84 117
7 87 105
7 87 119
8 57 100
8 57 136
8 58 108
8 58 131
8 70 125
8 70 131
8 72 121
8 72 136
8 81 100
8 81 125
8 94 108
8 94 121
9 52 104
9 52 133
9 55 99
9 55 135
9 79 126
9 79 135
9 80 128
9 80 133
9 86 99
9 86 128
9 88 104
9 88 126
10 53 99
10 53 135
10 60 104
10 60 133
10 65 126
10 65 135
10 78 128
10 78 133
10 83 104
10 83 126
10 91 99
10 91 128
11 50 101
11 50 139
11 61 103
11 61 134
11 67 122
11 67 134
11 75 114
11 75 139
11 95 103
11 95 114
11 96 101
11 96 122
12 54 98
12 54 144
12 56 106
12 56 142
12 66 124
12 66 142
12 77 116
12 77 144
12 85 106
12 85 116
12 92 98
12 92 124
13 52 102
13 52 140
13 55 107
13 55 132
13 79 113
13 79 132
13 80 127
13 80 140
13 86 107
13 86 127
13 88 102
13 88 113
14 63 97
14 63 130
14 64 111
14 64 138
14 69 115
14 69 138
14 76 120
14 76 130
14 89 111
14 89 120
14 90 97
14 90 115
15 49 110
15 49 141
15 62 112
15 62 137
15 68 118
15 68 141
15 71 123
15 71 137
15 82 110
15 82 123
15 93 112
15 93 118
16 63 110
16 63 141
16 64 112
16 64 137
16 69 123
16 69 137
16 76 118
16 76 141
16 89 112
16 89 118
16 90 110
16 90 123
17 50 113
17 50 131
17 61 127
17 61 136
17 65 98
17 65 113
17 78 106
17 78 127
17 84 98
17 84 136
17 87 106
17 87 131
18 51 118
18 51 129
18 59 123
18 59 143
18 69 100
18 69 123
18 76 108
18 76 118
18 81 100
18 81 129
18 94 108
18 94 143
19 49 119
19 49 130
19 62 117
19 62 138
19 73 102
19 73 119
19 74 107
19 74 117
19 86 107
19 86 130
19 88 102
19 88 138
20 53 121
20 53 135
20 60 125
20 60 133
20 70 111
20 70 125
20 72 97
20 72 121
20 82 97
20 82 133
20 93 111
20 93 135
21 52 114
21 52 140
21 55 122
21 55 132
21 67 110
21 67 122
21 75 112
21 75 114
21 89 112
21 89 132
21 90 110
21 90 140
22 63 116
22 63 141
22 64 124
22 64 137
22 66 99
22 66 124
22 77 104
22 77 116
22 83 104
22 83 137
22 91 99
22 91 141
23 52 125
23 52 133
23 55 121
23 55 135
23 67 97
23 67 121
23 75 111
23 75 125
23 89 111
23 89 135
23 90 97
23 90 133
24 49 116
24 49 141
24 62 124
24 62 137
24 73 104
24 73 116
24 74 99
24 74 124
24 86 99
24 86 141
24 88 104
24 88 137
25 54 115
25 54 144
25 56 120
25 56 142
25 68 101
25 68 120
25 71 103
25 71 115
25 95 103
25 95 142
25 96 101
25 96 144
26 51 120
26 51 142
26 59 115
26 59 144
26 69 103
26 69 115
26 76 101
26 76 120
26 81 103
26 81 142
26 94 101
26 94 144
27 63 119
27 63 130
27 64 117
27 64 138
27 66 107
27 66 117
27 77 102
27 77 119
27 83 102
27 83 138
27 91 107
27 91 130
28 53 122
28 53 132
28 60 114
28 60 140
28 70 112
28 70 114
28 72 110
28 72 122
28 82 110
28 82 140
28 93 112
28 93 132
29 54 123
29 54 143
29 56 118
29 56 129
29 68 108
29 68 118
29 71 100
29 71 123
29 95 100
29 95 129
29 96 108
29 96 143
30 57 127
30 57 136
30 58 113
30 58 131
30 79 98
30 79 113
30 80 106
30 80 127
30 85 106
30 85 131
30 92 98
30 92 136
31 50 126
31 50 139
31 61 128
31 61 134
31 65 109
31 65 126
31 78 105
31 78 128
31 84 109
31 84 134
31 87 105
31 87 139
32 57 128
32 57 134
32 58 126
32 58 139
32 79 109
32 79 126
32 80 105
32 80 128
32 85 105
32 85 139
32 92 109
32 92 134
