1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 20
1 14 20
2 3 6
2 4 10
2 6 11
2 10 22
2 11 19
2 19 29
2 22 29
3 5 9
3 6 13
3 9 17
3 13 23
3 17 28
3 23 28
4 7 16
4 10 18
4 16 21
4 18 24
4 21 34
4 24 34
5 8 15
5 9 21
5 15 18
5 18 33
5 21 26
5 26 33
6 11 26
6 13 24
6 15 24
6 15 36
6 16 26
6 16 36
7 12 27
7 13 27
7 13 33
7 16 17
7 17 30
7 30 33
8 11 25
8 11 34
8 14 25
8 15 22
8 22 30
8 30 34
9 10 30
9 10 36
9 17 30
9 19 21
9 19 25
9 25 36
10 18 23
10 22 30
10 23 27
10 27 36
11 12 26
11 12 27
11 19 25
11 27 34
12 20 32
12 22 28
12 22 32
12 26 28
13 14 24
13 14 25
13 23 27
13 25 33
14 17 29
14 17 31
14 20 31
14 24 29
15 18 24
15 22 28
15 28 31
15 31 36
16 17 29
16 21 26
16 29 32
16 32 36
17 28 31
18 20 23
18 20 32
18 32 33
19 20 21
19 20 23
19 23 35
19 29 35
20 21 31
21 31 34
22 29 32
23 28 35
24 29 35
24 34 35
25 32 33
25 32 36
26 28 35
26 33 35
27 31 34
27 31 36
30 33 35
30 34 35
