1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 14
2 3 6
2 4 10
2 6 11
2 10 21
2 11 19
2 19 21
3 5 9
3 6 13
3 9 17
3 13 22
3 17 22
4 7 16
4 10 18
4 16 31
4 18 29
4 29 31
5 8 15
5 9 20
5 15 27
5 20 32
5 27 32
6 11 25
6 13 23
6 23 40
6 25 47
6 40 47
7 12 26
7 16 28
7 26 48
7 28 44
7 44 48
8 14 24
8 15 30
8 24 41
8 30 49
8 41 49
9 17 37
9 20 33
9 33 54
9 37 67
9 54 67
10 18 38
10 21 34
10 34 55
10 38 68
10 55 68
11 19 39
11 25 42
11 39 69
11 42 61
11 61 69
12 14 36
12 26 43
12 36 66
12 43 62
12 62 66
13 22 35
13 23 45
13 35 56
13 45 70
13 56 70
14 24 46
14 36 57
14 46 71
14 57 71
15 27 34
15 30 50
15 34 55
15 50 76
15 55 76
16 28 53
16 31 37
16 37 67
16 53 87
16 67 87
17 22 52
17 37 58
17 52 86
17 58 81
17 81 86
18 29 35
18 35 56
18 38 59
18 56 82
18 59 82
19 21 51
19 39 60
19 51 85
19 60 83
19 83 85
20 32 39
20 33 63
20 39 69
20 63 80
20 69 80
21 34 64
21 51 77
21 64 88
21 77 88
22 35 65
22 52 78
22 65 89
22 78 89
23 24 40
23 24 41
23 41 84
23 45 72
23 72 84
24 40 87
24 46 53
24 53 87
25 26 47
25 26 48
25 42 75
25 48 79
25 75 79
26 43 50
26 47 76
26 50 76
27 32 74
27 34 79
27 74 98
27 79 95
27 95 98
28 44 51
28 51 77
28 53 63
28 63 65
28 65 77
29 31 73
29 35 80
29 73 97
29 80 96
29 96 97
30 49 52
30 50 59
30 52 86
30 59 60
30 60 86
31 37 84
31 73 93
31 84 99
31 93 99
32 39 82
32 74 94
32 82 100
32 94 100
33 36 54
33 36 57
33 57 64
33 63 75
33 64 75
34 64 75
34 75 79
35 63 65
35 63 80
36 38 66
36 38 68
36 54 68
37 58 72
37 72 84
38 58 66
38 58 72
38 59 72
39 59 60
39 59 82
40 47 90
40 87 108
40 90 111
40 108 111
41 49 92
41 84 109
41 92 112
41 109 112
42 46 53
42 46 78
42 52 61
42 52 78
42 53 75
43 45 50
43 45 85
43 62 73
43 73 93
43 85 93
44 48 91
44 51 70
44 70 110
44 91 109
44 109 110
45 50 72
45 51 70
45 51 85
46 71 74
46 74 98
46 78 98
47 76 113
47 90 105
47 105 113
48 79 107
48 91 106
48 106 107
49 52 61
49 61 114
49 92 107
49 107 114
50 59 72
53 63 75
54 67 101
54 68 121
54 101 117
54 117 121
55 68 102
55 76 115
55 102 123
55 115 123
56 70 104
56 82 117
56 104 124
56 117 124
57 64 97
57 71 91
57 91 106
57 97 106
58 66 94
58 74 81
58 74 94
60 83 90
60 86 105
60 90 105
61 69 103
61 103 115
61 114 115
62 66 92
62 73 88
62 88 122
62 92 95
62 95 122
64 73 88
64 73 97
65 77 111
65 89 90
65 90 111
66 92 112
66 94 112
67 87 116
67 101 119
67 116 119
68 102 118
68 118 121
69 80 118
69 103 120
69 118 120
70 104 116
70 110 116
71 74 81
71 81 125
71 91 99
71 99 125
76 103 113
76 103 115
77 88 103
77 103 120
77 111 120
78 89 101
78 98 119
78 101 119
79 92 95
79 92 107
80 96 102
80 102 118
81 86 104
81 104 108
81 108 125
82 100 101
82 101 117
83 85 102
83 89 90
83 89 126
83 96 102
83 96 126
84 91 99
84 91 109
85 93 123
85 102 123
86 104 124
86 105 124
87 104 108
87 104 116
88 103 113
88 113 122
89 100 101
89 100 126
93 99 117
93 117 124
93 123 124
94 100 115
94 112 123
94 115 123
95 98 118
95 118 121
95 121 122
96 97 116
96 110 116
96 110 126
97 106 119
97 116 119
98 118 120
98 119 120
99 117 121
99 121 125
100 114 115
100 114 126
105 109 112
105 109 113
105 112 124
106 107 111
106 111 120
106 119 120
107 108 111
107 108 114
108 114 125
109 110 113
110 113 122
110 122 126
112 123 124
114 125 126
121 122 125
122 125 126
