1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 14
2 3 6
2 4 10
2 6 11
2 10 21
2 11 19
2 19 21
3 5 9
3 6 13
3 9 17
3 13 22
3 17 22
4 7 16
4 10 18
4 16 31
4 18 29
4 29 31
5 8 15
5 9 20
5 15 27
5 20 32
5 27 32
6 11 25
6 13 23
6 23 40
6 25 47
6 40 47
7 12 26
7 16 28
7 26 48
7 28 44
7 44 48
8 14 24
8 15 30
8 24 41
8 30 49
8 41 49
9 17 37
9 20 33
9 33 58
9 37 71
9 58 71
10 18 38
10 21 34
10 34 59
10 38 72
10 59 72
11 19 39
11 25 42
11 39 73
11 42 65
11 65 73
12 14 36
12 26 43
12 36 70
12 43 66
12 66 70
13 22 35
13 23 45
13 35 60
13 45 74
13 60 74
14 24 46
14 36 61
14 46 75
14 61 75
15 27 55
15 30 50
15 50 88
15 55 102
15 88 102
16 28 56
16 31 51
16 51 89
16 56 103
16 89 103
17 22 54
17 37 62
17 54 101
17 62 95
17 95 101
18 29 57
18 38 63
18 57 104
18 63 96
18 96 104
19 21 53
19 39 64
19 53 100
19 64 97
19 97 100
20 32 52
20 33 67
20 52 90
20 67 105
20 90 105
21 34 68
21 53 91
21 68 106
21 91 106
22 35 69
22 54 92
22 69 107
22 92 107
23 40 83
23 45 76
23 76 129
23 83 139
23 129 139
24 41 84
24 46 77
24 77 130
24 84 140
24 130 140
25 42 85
25 47 78
25 78 131
25 85 138
25 131 138
26 43 86
26 48 79
26 79 132
26 86 141
26 132 141
27 32 82
27 55 93
27 82 138
27 93 135
27 135 138
28 44 87
28 56 93
28 87 142
28 92 93
28 92 142
29 31 81
29 57 94
29 81 105
29 94 136
29 105 136
30 49 80
30 50 98
30 80 133
30 98 100
30 100 133
31 51 98
31 81 129
31 98 143
31 129 143
32 52 99
32 82 96
32 96 144
32 99 144
33 58 120
33 67 108
33 91 108
33 91 157
33 120 157
34 59 121
34 68 109
34 109 164
34 121 174
34 164 174
35 60 122
35 69 110
35 110 165
35 122 175
35 165 175
36 61 123
36 70 111
36 111 166
36 123 176
36 166 176
37 62 124
37 71 112
37 112 167
37 124 173
37 167 173
38 63 125
38 72 113
38 101 125
38 101 148
38 113 148
39 64 126
39 73 114
39 114 168
39 126 177
39 168 177
40 47 117
40 83 108
40 103 117
40 103 170
40 108 170
41 49 119
41 63 84
41 63 134
41 119 173
41 134 173
42 61 94
42 61 123
42 65 127
42 85 94
42 123 127
43 62 64
43 62 86
43 64 126
43 66 128
43 126 128
44 48 118
44 74 118
44 74 171
44 87 134
44 134 171
45 70 99
45 70 111
45 74 115
45 76 99
45 111 115
46 68 69
46 68 77
46 69 110
46 75 116
46 110 116
47 78 125
47 88 117
47 88 178
47 125 178
48 67 79
48 67 137
48 118 164
48 137 164
49 65 119
49 65 179
49 80 137
49 137 179
50 60 122
50 60 145
50 88 156
50 98 145
50 122 156
51 89 112
51 98 146
51 112 167
51 146 147
51 147 167
52 90 114
52 99 147
52 114 168
52 147 180
52 168 180
53 91 157
53 100 133
53 133 185
53 157 189
53 185 189
54 92 142
54 101 148
54 142 190
54 148 186
54 186 190
55 93 158
55 102 121
55 121 174
55 158 160
55 160 174
56 73 114
56 73 159
56 93 159
56 103 149
56 114 149
57 94 160
57 104 122
57 122 175
57 160 184
57 175 184
58 71 154
58 72 154
58 72 187
58 120 145
58 145 187
59 72 154
59 76 121
59 76 169
59 141 154
59 141 169
60 74 118
60 118 177
60 145 177
61 75 155
61 94 160
61 155 160
62 64 124
62 86 161
62 95 161
63 84 162
63 96 162
63 125 134
64 97 163
64 124 163
65 73 119
65 127 169
65 169 179
66 70 153
66 106 153
66 106 188
66 128 135
66 135 188
67 79 150
67 105 150
67 108 137
68 69 109
68 77 151
68 106 151
69 107 152
69 109 152
70 99 147
70 147 153
71 85 112
71 85 172
71 130 154
71 130 172
72 113 159
72 159 187
73 119 165
73 159 165
74 115 172
74 171 172
75 95 155
75 95 191
75 116 143
75 143 191
76 99 169
76 121 183
76 129 183
77 90 114
77 90 151
77 114 149
77 130 149
78 79 131
78 79 132
78 125 180
78 132 146
78 146 180
79 110 131
79 110 150
80 133 148
80 137 164
80 148 186
80 164 181
80 181 186
81 90 105
81 90 190
81 129 139
81 139 186
81 186 190
82 96 104
82 104 185
82 131 138
82 131 189
82 185 189
83 84 139
83 84 140
83 108 184
83 140 158
83 158 184
84 126 139
84 126 162
85 94 172
85 112 181
85 138 181
86 104 122
86 104 161
86 122 156
86 141 156
87 134 173
87 142 157
87 157 189
87 173 183
87 183 189
88 102 117
88 151 156
88 151 178
89 103 117
89 109 112
89 109 152
89 117 176
89 152 176
90 151 190
91 106 153
91 108 184
91 153 184
92 93 158
92 107 182
92 158 182
93 135 159
94 136 172
95 101 155
95 161 170
95 170 191
96 144 152
96 152 162
97 100 182
97 107 182
97 107 192
97 136 163
97 136 192
98 100 146
98 143 145
99 144 169
100 146 182
101 125 180
101 155 180
102 117 166
102 121 124
102 124 163
102 163 166
103 149 161
103 161 170
104 161 185
105 136 163
105 150 163
106 151 178
106 178 188
107 144 152
107 144 192
108 137 170
109 112 181
109 164 181
110 116 131
110 150 165
111 113 148
111 113 166
111 115 133
111 133 148
113 150 165
113 150 166
113 159 165
115 130 149
115 130 172
115 133 185
115 149 185
116 129 143
116 129 183
116 131 189
116 183 189
117 166 176
118 164 174
118 168 174
118 168 177
119 165 175
119 167 173
119 167 175
120 123 157
120 123 176
120 145 177
120 162 176
120 162 177
121 124 183
123 127 142
123 142 157
124 173 183
125 134 178
126 128 139
126 162 177
127 141 156
127 141 169
127 142 190
127 156 190
128 135 138
128 138 181
128 139 186
128 181 186
130 140 154
132 140 154
132 140 182
132 141 154
132 146 182
134 171 178
135 159 187
135 187 188
136 171 172
136 171 192
137 170 179
140 158 182
143 145 187
143 187 191
144 169 179
144 179 192
146 147 180
147 153 167
149 161 185
150 163 166
151 156 190
152 162 176
153 167 175
153 175 184
155 160 174
155 168 174
155 168 180
158 160 184
170 179 191
171 178 188
171 188 192
179 191 192
187 188 191
188 191 192
