1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 20
1 14 24
1 20 34
1 24 40
1 34 40
2 3 6
2 4 10
2 6 11
2 10 22
2 11 19
2 19 33
2 22 38
2 33 56
2 38 62
2 56 62
3 5 9
3 6 13
3 9 17
3 13 23
3 17 31
3 23 39
3 31 54
3 39 63
3 54 63
4 7 16
4 10 18
4 16 36
4 18 32
4 32 55
4 36 60
4 55 84
4 60 90
4 84 90
5 8 15
5 9 21
5 15 29
5 21 37
5 29 52
5 37 61
5 52 83
5 61 84
5 83 84
6 11 27
6 13 25
6 25 49
6 27 59
6 49 80
6 59 88
6 80 90
6 83 88
6 83 90
7 12 28
7 16 30
7 28 58
7 30 53
7 53 61
7 58 89
7 61 63
7 63 124
7 89 124
8 14 26
8 15 35
8 26 50
8 35 53
8 50 81
8 53 55
8 55 56
8 56 118
8 81 118
9 17 45
9 21 41
9 41 76
9 45 87
9 62 88
9 62 118
9 76 88
9 87 122
9 118 122
10 18 46
10 22 42
10 42 77
10 46 82
10 54 80
10 54 124
10 77 114
10 80 82
10 114 124
11 19 47
11 27 51
11 40 60
11 40 100
11 47 86
11 51 82
11 60 82
11 86 123
11 100 123
12 20 48
12 28 50
12 35 48
12 35 116
12 37 39
12 37 50
12 39 56
12 56 109
12 109 116
13 23 43
13 25 57
13 34 52
13 34 100
13 43 78
13 52 76
13 57 76
13 78 115
13 100 115
14 24 44
14 26 58
14 30 44
14 30 116
14 32 33
14 32 58
14 33 63
14 63 99
14 99 116
15 29 70
15 35 64
15 39 99
15 39 122
15 64 110
15 70 121
15 99 160
15 110 122
15 121 160
16 30 71
16 33 109
16 33 114
16 36 65
16 65 111
16 71 117
16 109 152
16 111 152
16 114 117
17 31 72
17 34 38
17 34 75
17 38 59
17 45 78
17 57 72
17 57 155
17 59 78
17 75 155
18 24 69
18 24 89
18 32 73
18 46 79
18 69 161
18 73 120
18 79 117
18 89 117
18 120 161
19 24 36
19 24 54
19 33 74
19 36 77
19 46 74
19 46 154
19 47 77
19 54 107
19 107 154
20 21 75
20 21 81
20 23 29
20 23 62
20 29 48
20 34 75
20 62 84
20 81 99
20 84 99
21 37 66
21 41 85
21 66 112
21 75 153
21 81 110
21 85 110
21 112 153
22 31 40
22 31 49
22 38 67
22 40 69
22 42 86
22 49 86
22 51 67
22 51 154
22 69 154
23 29 87
23 39 68
23 41 68
23 41 155
23 43 87
23 62 98
23 98 155
24 36 44
24 40 69
24 54 84
24 84 109
24 89 109
25 38 98
25 38 123
25 49 101
25 57 91
25 91 147
25 98 180
25 101 158
25 123 147
25 158 180
26 50 102
26 58 92
26 61 109
26 61 160
26 92 148
26 102 106
26 106 152
26 109 152
26 148 160
27 31 107
27 31 115
27 51 103
27 59 93
27 93 149
27 103 147
27 107 177
27 115 147
27 149 177
28 50 104
28 55 99
28 55 152
28 58 94
28 94 95
28 95 160
28 99 160
28 104 156
28 152 156
29 48 143
29 52 105
29 70 112
29 85 105
29 85 143
29 87 112
30 44 139
30 53 106
30 71 113
30 106 159
30 113 156
30 116 156
30 139 159
31 40 83
31 49 72
31 54 107
31 83 98
31 98 115
32 33 74
32 55 108
32 58 111
32 71 108
32 71 128
32 73 111
32 74 128
33 56 109
33 63 90
33 69 90
33 69 114
34 38 90
34 40 100
34 52 118
34 63 90
34 63 118
35 48 132
35 53 95
35 64 119
35 95 150
35 116 148
35 119 148
35 132 150
36 44 128
36 60 96
36 65 120
36 77 120
36 79 96
36 79 128
37 39 68
37 50 121
37 61 97
37 64 97
37 64 143
37 66 121
37 68 143
38 59 67
38 62 98
38 90 107
38 107 123
39 56 83
39 63 99
39 75 83
39 75 122
40 56 83
40 56 124
40 60 124
41 68 170
41 76 136
41 85 125
41 125 172
41 136 178
41 155 172
41 170 178
42 60 107
42 60 161
42 77 137
42 86 126
42 107 177
42 126 163
42 137 146
42 146 177
42 161 163
43 75 88
43 75 153
43 78 138
43 87 127
43 88 180
43 127 162
43 136 138
43 136 153
43 162 180
44 55 124
44 55 152
44 73 114
44 73 139
44 114 124
44 128 135
44 135 152
45 52 98
45 52 153
45 78 140
45 87 129
45 98 180
45 129 133
45 133 180
45 140 172
45 153 172
46 74 166
46 79 141
46 82 130
46 130 175
46 141 163
46 154 163
46 166 175
47 69 80
47 69 161
47 77 142
47 80 177
47 86 131
47 130 131
47 130 161
47 142 171
47 171 177
48 61 118
48 61 160
48 66 122
48 66 132
48 118 122
48 143 145
48 145 160
49 72 164
49 80 144
49 86 149
49 101 149
49 103 144
49 103 164
50 81 145
50 102 150
50 104 119
50 119 145
50 121 150
51 67 169
51 82 146
51 103 151
51 146 179
51 151 171
51 154 171
51 169 179
52 68 118
52 68 153
52 76 105
52 83 98
53 55 108
53 61 97
53 92 104
53 92 108
53 95 106
53 97 104
54 62 84
54 62 100
54 63 124
54 80 100
55 56 124
55 84 99
56 62 118
57 72 165
57 76 133
57 91 157
57 133 176
57 155 162
57 157 162
57 165 176
58 89 135
58 92 113
58 94 159
58 111 159
58 113 135
59 67 164
59 78 158
59 88 134
59 91 134
59 91 164
59 93 158
60 74 124
60 74 161
60 82 96
60 90 107
61 63 118
61 84 109
62 88 100
64 97 186
64 110 130
64 119 141
64 130 185
64 141 142
64 142 143
64 185 186
65 74 89
65 74 166
65 89 139
65 111 129
65 120 162
65 127 139
65 127 162
65 129 133
65 133 166
66 112 131
66 121 163
66 122 170
66 126 163
66 126 170
66 130 131
66 130 132
67 80 100
67 80 177
67 100 115
67 101 115
67 101 169
67 164 168
67 168 177
68 70 81
68 70 170
68 81 118
68 143 167
68 153 167
69 80 90
69 96 114
69 96 154
70 81 132
70 112 171
70 121 137
70 132 142
70 137 146
70 142 171
70 146 170
71 108 182
71 113 125
71 117 136
71 125 127
71 127 128
71 136 181
71 181 182
72 88 100
72 88 180
72 93 123
72 93 165
72 100 123
72 164 174
72 174 180
73 111 172
73 114 166
73 120 138
73 136 138
73 136 139
73 140 166
73 140 172
74 89 124
74 128 173
74 161 173
75 83 88
75 105 122
75 105 155
76 88 134
76 105 127
76 127 140
76 133 136
76 134 140
77 114 173
77 120 175
77 137 175
77 141 142
77 141 173
78 115 174
78 138 176
78 140 157
78 157 174
78 158 176
79 96 185
79 117 133
79 128 140
79 133 190
79 140 157
79 141 157
79 185 190
80 82 144
81 97 99
81 97 132
81 110 145
82 96 142
82 126 142
82 126 144
82 130 146
83 84 90
85 105 181
85 110 146
85 125 151
85 126 143
85 126 151
85 146 189
85 181 189
86 123 168
86 126 151
86 131 179
86 149 179
86 151 168
87 112 178
87 122 167
87 125 127
87 125 167
87 129 178
89 108 109
89 108 139
89 117 135
91 95 147
91 95 186
91 104 119
91 104 164
91 119 157
91 134 190
91 186 190
92 93 148
92 93 169
92 103 113
92 103 164
92 104 164
92 108 187
92 169 187
93 94 95
93 94 149
93 95 165
93 123 169
93 148 158
94 102 116
94 102 164
94 108 116
94 108 182
94 149 182
94 159 168
94 164 168
95 106 147
95 150 165
95 160 186
96 114 166
96 137 154
96 137 185
96 142 184
96 166 184
97 99 116
97 102 116
97 102 186
97 104 183
97 132 183
98 115 134
98 134 155
101 102 106
101 102 158
101 104 156
101 104 165
101 106 169
101 115 165
101 149 156
102 150 174
102 158 186
102 164 174
103 106 147
103 106 182
103 113 151
103 144 189
103 182 189
104 165 183
105 122 170
105 127 188
105 129 155
105 129 181
105 170 188
106 152 182
106 159 169
107 123 144
107 144 154
108 109 116
108 139 187
110 122 167
110 130 146
110 145 163
110 163 171
110 167 171
111 125 172
111 125 187
111 129 181
111 152 187
111 159 181
112 131 189
112 151 171
112 151 188
112 153 188
112 178 189
113 125 151
113 135 178
113 149 156
113 149 192
113 178 192
114 117 173
115 134 165
115 147 174
116 148 156
117 133 136
117 135 172
117 162 172
117 162 173
119 141 157
119 145 175
119 148 158
119 158 191
119 175 191
120 138 190
120 157 162
120 157 184
120 161 184
120 175 190
121 137 185
121 141 163
121 141 183
121 150 185
121 160 183
123 144 169
123 147 168
125 167 179
125 179 187
