1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 20
1 14 20
2 3 6
2 4 10
2 6 11
2 10 22
2 11 19
2 19 32
2 22 32
3 5 9
3 6 13
3 9 17
3 13 23
3 17 30
3 23 30
4 7 16
4 10 18
4 16 34
4 18 31
4 31 50
4 34 50
5 8 15
5 9 21
5 15 28
5 21 35
5 28 48
5 35 48
6 11 26
6 13 24
6 24 44
6 26 53
6 44 73
6 53 73
7 12 27
7 16 29
7 27 54
7 29 49
7 49 77
7 54 77
8 14 25
8 15 33
8 25 45
8 33 55
8 45 74
8 55 74
9 17 40
9 21 36
9 36 65
9 40 82
9 65 100
9 82 100
10 18 41
10 22 37
10 37 66
10 41 83
10 66 101
10 83 101
11 19 42
11 26 46
11 42 84
11 46 75
11 75 108
11 84 108
12 20 43
12 27 47
12 43 85
12 47 76
12 76 109
12 85 109
13 23 38
13 24 51
13 38 67
13 51 86
13 67 102
13 86 102
14 20 39
14 25 52
14 39 68
14 52 87
14 68 103
14 87 103
15 28 57
15 33 56
15 56 92
15 57 59
15 59 93
15 92 93
16 29 61
16 34 57
16 57 62
16 61 115
16 62 116
16 115 116
17 30 62
17 40 69
17 62 116
17 69 104
17 104 137
17 116 137
18 31 63
18 41 70
18 60 63
18 60 94
18 70 105
18 94 105
19 32 64
19 42 71
19 64 117
19 71 106
19 106 138
19 117 138
20 39 81
20 43 72
20 72 107
20 81 121
20 107 121
21 35 58
21 36 78
21 58 64
21 64 117
21 78 118
21 117 118
22 32 59
22 37 79
22 59 93
22 79 119
22 93 132
22 119 132
23 30 60
23 38 80
23 60 94
23 80 120
23 94 133
23 120 133
24 39 58
24 39 68
24 44 58
24 51 88
24 68 126
24 88 126
25 37 38
25 37 45
25 38 67
25 52 61
25 61 125
25 67 125
26 43 63
26 43 85
26 46 90
26 53 63
26 85 144
26 90 144
27 40 42
27 40 54
27 42 84
27 47 56
27 56 124
27 84 124
28 48 66
28 57 95
28 66 101
28 95 98
28 98 158
28 101 158
29 49 91
29 61 96
29 64 91
29 64 99
29 96 134
29 99 134
30 60 114
30 62 97
30 97 135
30 114 147
30 135 147
31 50 67
31 63 98
31 67 102
31 98 127
31 102 159
31 127 159
32 59 113
32 64 99
32 99 136
32 113 146
32 136 146
33 55 89
33 56 110
33 60 89
33 60 114
33 110 145
33 114 145
34 50 82
34 57 111
34 82 100
34 100 155
34 111 112
34 112 155
35 48 84
35 58 112
35 84 108
35 108 156
35 112 140
35 140 156
36 43 72
36 43 89
36 65 89
36 72 150
36 78 122
36 122 150
37 38 66
37 45 128
37 79 90
37 90 128
38 66 148
38 78 80
38 78 148
39 41 81
39 41 91
39 58 64
39 64 91
40 42 82
40 54 141
40 69 88
40 88 141
41 70 122
41 81 160
41 83 91
41 122 160
42 70 71
42 70 149
42 82 149
43 60 63
43 60 89
44 45 73
44 45 74
44 58 127
44 74 153
44 95 127
44 95 153
45 71 128
45 71 152
45 73 152
46 62 97
46 62 123
46 75 123
46 90 110
46 97 157
46 110 157
47 56 129
47 67 125
47 67 131
47 76 125
47 129 153
47 131 153
48 66 130
48 84 143
48 130 146
48 136 143
48 136 146
49 77 93
49 91 104
49 93 132
49 104 148
49 132 157
49 148 157
50 67 131
50 82 142
50 131 147
50 135 142
50 135 147
51 59 113
51 59 123
51 86 123
51 88 96
51 96 164
51 113 164
52 61 139
52 84 124
52 84 143
52 87 124
52 139 162
52 143 162
53 54 73
53 54 77
53 63 140
53 77 162
53 111 140
53 111 162
54 73 161
54 80 141
54 80 161
55 74 116
55 89 119
55 116 137
55 119 149
55 137 164
55 149 164
56 90 110
56 90 129
56 92 124
57 59 62
57 95 122
57 111 122
58 110 112
58 110 127
59 62 123
61 88 96
61 88 139
61 115 125
63 96 98
63 96 140
65 68 100
65 68 103
65 89 106
65 103 134
65 106 128
65 128 134
66 69 130
66 69 148
68 97 126
68 97 165
68 100 165
69 88 139
69 104 148
69 130 159
69 139 159
70 71 151
70 78 122
70 78 151
70 105 149
71 106 128
71 151 158
71 152 158
72 92 93
72 92 107
72 93 154
72 130 150
72 130 154
73 107 121
73 107 161
73 121 152
74 116 163
74 120 133
74 120 153
74 133 163
75 76 123
75 76 125
75 94 108
75 94 133
75 125 150
75 133 150
76 100 109
76 100 155
76 123 151
76 151 155
77 93 154
77 106 138
77 106 162
77 138 154
78 80 151
78 118 148
79 82 142
79 82 149
79 90 129
79 119 149
79 129 156
79 142 156
80 120 141
80 151 155
80 155 161
81 115 116
81 115 121
81 116 163
81 142 160
81 142 163
83 85 101
83 85 109
83 91 120
83 109 145
83 120 141
83 141 145
85 101 167
85 113 144
85 113 167
86 87 123
86 87 124
86 102 117
86 117 138
86 124 160
86 138 160
87 101 103
87 101 158
87 123 151
87 151 158
88 126 141
89 106 139
89 119 139
90 128 144
91 104 129
91 120 129
92 105 107
92 105 126
92 124 135
92 126 135
94 99 105
94 99 166
94 108 166
95 98 127
95 122 160
95 138 153
95 138 160
96 98 164
96 134 140
97 126 135
97 152 157
97 152 165
98 137 158
98 137 164
99 105 136
99 131 134
99 131 166
100 109 165
101 103 167
102 117 168
102 119 132
102 119 159
102 132 168
103 134 140
103 140 156
103 156 167
104 108 137
104 108 156
104 129 156
105 107 149
105 126 136
106 139 162
107 149 164
107 161 164
108 137 166
109 127 145
109 127 159
109 159 165
110 112 157
110 127 145
111 112 140
111 122 150
111 133 150
111 133 162
112 132 155
112 132 157
113 144 146
113 161 164
113 161 167
114 117 118
114 117 168
114 118 147
114 143 145
114 143 168
115 118 121
115 118 144
115 125 146
115 144 146
118 121 148
118 144 147
119 139 159
120 129 153
121 148 157
121 152 157
124 135 160
125 146 150
126 136 141
128 134 147
128 144 147
130 146 150
130 154 165
130 159 165
131 134 147
131 153 154
131 154 166
132 155 168
133 162 163
135 142 160
136 141 145
136 143 145
137 158 166
138 153 154
142 156 167
142 163 167
143 162 163
143 163 168
152 158 166
152 165 166
154 165 166
155 161 168
161 167 168
163 167 168
