1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 19
1 14 23
1 19 27
1 23 31
1 27 31
2 3 6
2 4 10
2 6 11
2 10 21
2 11 18
2 18 26
2 21 29
2 26 35
2 29 37
2 35 37
3 5 9
3 6 13
3 9 16
3 13 22
3 16 25
3 22 30
3 25 34
3 30 38
3 34 38
4 7 15
4 10 17
4 15 16
4 16 25
4 17 22
4 22 30
4 25 47
4 30 44
4 44 47
5 8 15
5 9 20
5 15 21
5 18 20
5 18 26
5 21 29
5 26 48
5 29 43
5 43 48
6 11 17
6 12 17
6 12 19
6 13 20
6 14 20
6 14 23
6 19 42
6 23 46
6 42 46
7 9 11
7 9 12
7 11 18
7 15 24
7 18 41
7 24 29
7 29 37
7 37 48
7 41 48
8 10 13
8 10 14
8 13 22
8 15 28
8 22 45
8 25 28
8 25 34
8 34 44
8 44 45
9 11 16
9 12 33
9 20 28
9 23 28
9 23 31
9 31 42
9 33 42
10 13 21
10 14 36
10 17 24
10 19 24
10 19 27
10 27 46
10 36 46
11 16 39
11 17 32
11 30 32
11 30 38
11 38 47
11 39 47
12 17 22
12 22 50
12 25 33
12 25 47
12 38 47
12 38 50
13 20 32
13 21 40
13 26 32
13 26 35
13 35 43
13 40 43
14 18 20
14 18 51
14 29 36
14 29 43
14 35 43
14 35 51
15 16 21
15 24 33
15 27 31
15 27 33
15 28 36
15 31 36
16 21 49
16 26 39
16 26 48
16 37 48
16 37 49
17 24 40
17 32 41
17 35 37
17 35 41
17 37 40
18 19 41
18 19 42
18 31 42
18 31 51
19 24 29
19 29 52
19 35 41
19 35 52
20 28 39
20 32 45
20 34 38
20 34 39
20 38 45
21 30 40
21 30 44
21 34 44
21 34 49
22 23 45
22 23 46
22 27 46
22 27 50
23 25 28
23 25 53
23 38 45
23 38 53
24 33 49
24 40 50
24 44 47
24 44 50
24 47 49
25 27 33
25 27 53
26 30 32
26 30 54
26 34 39
26 34 54
27 44 50
27 44 53
28 36 49
28 39 51
28 43 48
28 43 49
28 48 51
29 31 36
29 31 52
30 37 40
30 37 54
31 48 51
31 48 52
32 41 50
32 42 46
32 42 50
32 45 51
32 46 51
33 39 41
33 39 42
33 41 48
33 48 52
33 49 52
34 43 49
34 43 54
35 46 51
35 46 52
36 40 45
36 40 46
36 44 45
36 44 53
36 49 53
37 47 49
37 47 54
38 42 50
38 42 53
39 41 47
39 42 53
39 51 53
40 43 45
40 46 52
40 50 52
41 47 54
41 50 54
43 45 54
45 51 54
49 52 53
50 52 54
51 53 54
52 53 54
