1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 20
1 14 24
1 20 32
1 24 37
1 32 37
2 3 6
2 4 10
2 6 11
2 10 22
2 11 19
2 19 31
2 22 35
2 31 43
2 35 44
2 43 44
3 5 9
3 6 13
3 9 17
3 13 23
3 17 29
3 23 36
3 29 42
3 36 45
3 42 45
4 7 16
4 10 18
4 16 33
4 18 30
4 30 38
4 33 34
4 34 42
4 38 45
4 42 45
5 8 15
5 9 21
5 15 28
5 21 34
5 28 30
5 30 44
5 34 41
5 41 43
5 43 44
6 11 27
6 13 25
6 25 38
6 27 41
6 28 37
6 28 38
6 32 33
6 32 37
6 33 41
7 12 26
7 16 28
7 21 23
7 21 26
7 23 31
7 25 29
7 25 43
7 28 29
7 31 43
8 14 26
8 15 33
8 18 19
8 18 26
8 19 36
8 27 35
8 27 45
8 33 35
8 36 45
9 17 40
9 18 31
9 18 32
9 20 22
9 20 32
9 21 38
9 22 27
9 27 40
9 31 38
10 17 24
10 17 25
10 18 41
10 21 36
10 21 37
10 22 39
10 24 37
10 25 39
10 36 41
11 14 16
11 14 29
11 15 20
11 15 42
11 16 39
11 19 39
11 20 30
11 27 30
11 29 42
12 13 15
12 13 35
12 15 20
12 17 19
12 17 26
12 19 39
12 35 38
12 38 45
12 39 45
13 15 40
13 16 24
13 16 44
13 23 40
13 24 34
13 25 34
13 35 44
14 16 24
14 22 23
14 22 26
14 23 40
14 29 41
14 40 43
14 41 43
15 28 47
15 31 33
15 31 42
15 40 47
16 28 36
16 33 46
16 36 44
16 39 46
17 19 40
17 24 30
17 25 29
17 26 44
17 30 44
18 19 31
18 26 46
18 29 32
18 29 41
18 30 46
19 28 36
19 28 37
19 37 40
20 22 34
20 25 34
20 25 43
20 30 46
20 43 46
21 23 36
21 26 47
21 34 47
21 35 37
21 35 38
22 23 39
22 26 42
22 27 35
22 34 42
23 31 33
23 32 33
23 32 39
24 27 30
24 27 45
24 34 47
24 45 47
25 38 48
25 39 48
26 42 44
26 46 47
27 40 48
27 41 48
28 29 47
28 30 38
29 32 47
31 38 48
31 42 48
32 39 45
32 45 47
33 34 41
33 35 46
35 37 46
36 41 48
36 44 48
37 40 43
37 43 46
39 46 48
40 47 48
42 44 48
46 47 48
