1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 20
1 14 24
1 20 24
2 3 6
2 4 10
2 6 11
2 10 22
2 11 19
2 19 30
2 22 32
2 30 32
3 5 9
3 6 13
3 9 17
3 13 23
3 17 28
3 23 33
3 28 33
4 7 16
4 10 18
4 16 31
4 18 29
4 28 31
4 28 33
4 29 33
5 8 15
5 9 21
5 15 27
5 21 29
5 27 32
5 29 30
5 30 32
6 11 26
6 13 25
6 20 24
6 20 27
6 24 31
6 25 31
6 26 27
7 12 15
7 15 35
7 16 21
7 19 30
7 19 35
7 21 23
7 23 30
8 14 16
8 15 18
8 16 34
8 18 19
8 19 33
8 23 33
8 23 34
9 12 20
9 12 34
9 17 25
9 20 22
9 21 26
9 22 26
9 25 34
10 14 24
10 14 35
10 17 24
10 17 25
10 18 25
10 22 26
10 26 35
11 14 16
11 14 28
11 16 26
11 17 28
11 17 36
11 18 19
11 18 36
12 13 15
12 13 32
12 29 33
12 29 34
12 32 33
13 15 25
13 21 23
13 21 36
13 22 32
13 22 36
14 28 30
14 29 30
14 29 35
15 18 25
15 26 27
15 26 35
16 21 26
16 25 31
16 25 34
17 24 32
17 27 32
17 27 36
18 21 29
18 21 36
19 24 31
19 24 33
19 31 35
20 22 28
20 23 27
20 23 30
20 28 30
22 28 31
22 31 36
23 27 34
24 32 33
27 34 36
29 34 35
31 35 36
34 35 36
