1 2 3
1 2 4
1 3 5
1 4 7
1 5 8
1 7 12
1 8 14
1 12 19
1 14 23
1 19 27
1 23 31
1 27 36
1 31 40
1 36 49
1 40 56
1 49 56
2 3 6
2 4 10
2 6 11
2 10 21
2 11 18
2 18 26
2 21 29
2 26 35
2 29 38
2 35 48
2 38 54
2 48 63
2 54 68
2 63 68
3 5 9
3 6 13
3 9 16
3 13 22
3 16 25
3 22 30
3 25 34
3 30 39
3 34 46
3 39 55
3 46 61
3 55 69
3 61 69
4 7 15
4 10 17
4 15 16
4 16 25
4 17 22
4 22 30
4 25 52
4 30 47
4 47 62
4 52 66
4 61 66
4 61 69
4 62 69
5 8 15
5 9 20
5 15 21
5 18 20
5 18 26
5 21 29
5 26 53
5 29 45
5 45 60
5 53 67
5 60 68
5 63 67
5 63 68
6 11 17
6 12 17
6 12 19
6 13 20
6 14 20
6 14 23
6 19 44
6 23 51
6 44 59
6 49 56
6 49 59
6 51 65
6 56 65
7 9 11
7 9 12
7 11 18
7 15 24
7 18 43
7 24 29
7 29 38
7 38 60
7 43 53
7 48 53
7 48 63
7 60 72
7 63 72
8 10 13
8 10 14
8 13 22
8 15 28
8 22 50
8 25 28
8 25 34
8 34 66
8 47 50
8 47 55
8 55 69
8 66 75
8 69 75
9 11 16
9 12 33
9 20 28
9 23 28
9 23 31
9 31 65
9 33 44
9 36 44
9 36 49
9 49 74
9 65 74
10 13 21
10 14 37
10 17 24
10 19 24
10 19 27
10 27 59
10 37 51
10 40 51
10 40 56
10 56 71
10 59 71
11 16 41
11 17 32
11 30 32
11 30 39
11 39 62
11 41 52
11 46 52
11 46 61
11 61 79
11 62 79
12 17 22
12 22 58
12 25 33
12 25 52
12 39 58
12 39 62
12 46 52
12 46 80
12 62 69
12 69 80
13 20 32
13 21 42
13 26 32
13 26 35
13 35 67
13 42 45
13 45 54
13 54 68
13 67 78
13 68 78
14 18 20
14 18 64
14 29 37
14 29 45
14 35 64
14 35 67
14 45 54
14 54 82
14 63 67
14 63 82
15 16 21
15 24 33
15 27 33
15 27 36
15 28 37
15 31 37
15 31 40
15 36 71
15 40 74
15 71 74
16 21 57
16 26 41
16 26 53
16 38 57
16 38 60
16 48 53
16 48 88
16 60 68
16 68 88
17 24 42
17 32 43
17 35 43
17 35 48
17 38 42
17 38 54
17 48 78
17 54 72
17 72 78
18 19 43
18 19 44
18 31 64
18 31 65
18 36 44
18 36 86
18 56 65
18 56 86
19 24 29
19 29 70
19 35 43
19 35 85
19 54 70
19 54 72
19 63 72
19 63 85
20 28 41
20 32 50
20 34 41
20 34 46
20 39 50
20 39 55
20 46 75
20 55 79
20 75 79
21 30 42
21 30 47
21 34 57
21 34 66
21 47 55
21 55 87
21 61 66
21 61 87
22 23 50
22 23 51
22 27 58
22 27 59
22 40 51
22 40 90
22 49 59
22 49 90
23 25 28
23 25 73
23 39 50
23 39 89
23 46 73
23 46 75
23 69 75
23 69 89
24 33 57
24 42 58
24 47 58
24 47 62
24 52 57
24 52 66
24 62 87
24 66 80
24 80 87
25 27 33
25 27 77
25 40 73
25 40 74
25 49 74
25 49 77
26 30 32
26 30 76
26 34 41
26 34 83
26 55 76
26 55 79
26 61 79
26 61 83
27 47 58
27 47 92
27 66 77
27 66 80
27 69 80
27 69 92
28 37 57
28 41 64
28 45 57
28 45 60
28 53 64
28 53 67
28 60 82
28 67 88
28 82 88
29 31 37
29 31 81
29 36 70
29 36 71
29 56 71
29 56 81
30 38 42
30 38 84
30 48 76
30 48 78
30 68 78
30 68 84
31 53 64
31 53 93
31 60 81
31 60 82
31 63 82
31 63 93
32 43 58
32 44 58
32 44 59
32 50 64
32 51 64
32 51 65
32 59 86
32 65 90
32 86 90
33 41 43
33 41 44
33 43 53
33 53 85
33 57 70
33 60 70
33 60 72
33 72 88
33 85 88
34 45 57
34 45 91
34 67 83
34 67 88
34 68 88
34 68 91
35 51 64
35 51 93
35 56 86
35 56 93
35 59 85
35 59 86
36 53 85
36 53 86
36 60 70
36 60 94
36 63 85
36 63 94
37 42 50
37 42 51
37 47 50
37 47 89
37 57 73
37 66 73
37 66 75
37 75 87
37 87 89
38 52 57
38 52 91
38 61 87
38 61 91
38 62 84
38 62 87
39 44 58
39 44 92
39 49 90
39 49 92
39 65 89
39 65 90
40 47 89
40 47 90
40 66 73
40 66 95
40 69 89
40 69 95
41 43 52
41 44 77
41 64 73
41 65 73
41 65 74
41 74 86
41 77 86
42 45 50
42 51 81
42 58 70
42 59 70
42 59 71
42 71 90
42 81 90
43 52 83
43 58 76
43 62 76
43 62 79
43 79 80
43 80 83
44 46 77
44 46 80
44 79 80
44 79 92
45 50 84
45 55 84
45 55 87
45 75 87
45 75 91
46 49 77
46 49 95
46 65 73
46 65 95
47 71 90
47 71 92
48 52 83
48 52 88
48 61 83
48 61 96
48 62 76
48 62 96
49 69 92
49 69 95
50 64 76
50 67 76
50 67 78
50 78 82
50 82 84
51 54 81
51 54 82
51 78 82
51 78 93
52 72 88
52 72 91
53 74 86
53 74 93
54 56 81
54 56 94
54 59 70
54 59 94
55 67 76
55 67 96
55 68 84
55 68 96
56 63 93
56 63 94
57 70 77
57 71 74
57 71 77
57 73 81
57 74 81
58 70 84
58 72 78
58 72 84
58 76 85
58 78 85
59 78 85
59 78 94
60 74 81
60 74 94
61 68 91
61 68 96
62 72 84
62 72 96
64 73 83
64 75 79
64 75 83
64 76 89
64 79 89
65 79 89
65 79 95
66 71 77
66 71 95
67 75 83
67 75 96
70 77 91
70 80 87
70 80 91
70 84 92
70 87 92
71 87 92
71 87 95
72 80 91
72 80 96
73 81 91
73 82 88
73 82 91
73 83 93
73 88 93
74 88 93
74 88 94
75 82 91
75 82 96
76 85 92
76 86 90
76 86 92
76 89 93
76 90 93
77 83 85
77 83 86
77 85 88
77 88 94
77 91 94
78 90 93
78 90 94
79 86 92
79 86 95
80 83 85
80 85 96
81 84 89
81 84 90
81 87 89
81 87 95
81 91 95
82 84 89
82 89 96
83 86 95
83 93 95
84 90 94
84 92 94
85 92 96
89 93 96
91 94 95
92 94 96
93 95 96
94 95 96
